Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
SETDB1	DDR2	1	CNA
PIK3CB	CUL3	1	MUT
FAT1	BCOR	1	MUT
MLH1	BRIP1	1	MUT
NF1	ERCC4	1	MUT
FOXL2	INPP4B	1	MUT
INPPL1	PPARG	1	MUT
KMT2B	KMT2D	1	MUT
NF1	HIST1H2BD	1	MUT
STAG2	FAM58A	1	MUT
RAD21	WHSC1L1	1	CNA
HGF	MGA	1	MUT
IRS1	ARID1A	1	MUT
WHSC1L1	CRLF2	1	CNA
IRS2	RASA1	1	MUT
ERBB4	GRIN2A	1	MUT
TET1	RFWD2	1	MUT
HGF	KEAP1	1	MUT
TET1	CRKL	1	MUT
NOTCH1	TBX3	1	MUT
PDGFRB	ERRFI1	1	MUT
NFKBIA	RAD51B	1	CNA
DNMT3A	E2F3	1	MUT
EPHB1	PIK3C2G	1	MUT
HGF	NRAS	1	MUT
KDM5C	GNAQ	1	MUT
KDM5C	PTPRD	1	MUT
AXIN2	PAK7	1	MUT
EP300	RAD50	1	MUT
BRD4	HIST1H3B	1	MUT
NKX2-1	MYCL1	1	CNA
SMARCA4	TMEM127	1	MUT
NTRK2	PBRM1	1	MUT
PTCH1	BAP1	1	MUT
TP53	IKZF1	1	MUT
IL10	KMT2D	1	MUT
BRD4	TET1	1	MUT
SOX2	EP300	1	MUT
ERBB4	PTPRD	1	MUT
POLD1	CARD11	1	MUT
RIT1	IKBKE	1	CNA
MYCN	INHBA	1	MUT
APC	AXIN2	1	MUT
FAT1	NTRK1	1	MUT
STK11	TET2	1	MUT
TP53	TBX3	1	MUT
EPHA5	RPTOR	1	MUT
EPHA7	MLH1	1	MUT
DNMT3B	TOP1	1	CNA
EPHB1	PTPRT	1	MUT
ATM	PDGFRA	1	MUT
KMT2B	MGA	1	MUT
PTPRT	DROSHA	1	MUT
BRCA1	TP53	1	MUT
STK11	HIST1H3C	1	MUT
NTRK3	PAK7	1	MUT
IGF1R	LZTR1	1	MUT
EP300	RPS6KA4	1	MUT
BRAF	NTRK2	1	MUT
NTRK1	WT1	1	MUT
EPHB1	FLT4	1	MUT
IKZF1	RAC1	1	CNA
FGFR4	CDKN1A	1	MUT
IRS2	KMT2C	1	MUT
NOTCH4	IRF4	1	MUT
EP300	STK19	1	MUT
EPHA3	TSHR	1	MUT
GATA3	IDH1	1	MUT
EPHA3	INPPL1	1	MUT
SOX17	PPM1D	1	MUT
STAT5A	INSR	1	MUT
EPHB1	EPHA5	1	MUT
KMT2A	PBRM1	1	MUT
AGO2	RAD21	1	CNA
ERBB4	PDGFRA	1	MUT
EPHB1	CD79B	1	MUT
HGF	ERBB4	1	MUT
CSF1R	XRCC2	1	MUT
EPHB1	PTPRD	1	MUT
PTPRT	ERCC4	1	MUT
PTPRT	WT1	1	MUT
PGR	PAK7	1	MUT
RUNX1	PIK3R3	1	MUT
KDM5C	AKT2	1	MUT
PTPRT	U2AF1	1	MUT
NTRK3	LZTR1	1	MUT
PTPRS	GNA11	1	CNA
BABAM1	DNAJB1	1	CNA
KDM5C	NTRK3	1	MUT
INPP4B	SYK	1	MUT
RASA1	RNF43	1	MUT
NCOR1	HIST1H3D	1	MUT
TRAF2	NTRK2	1	MUT
PTPRD	TSHR	1	MUT
RECQL4	TET1	1	MUT
PIK3C3	GSK3B	1	MUT
SMARCA4	IL7R	1	MUT
MYOD1	CSDE1	1	MUT
KMT2C	EPHA3	1	MUT
KDR	RPTOR	1	MUT
MAP3K13	TET1	1	MUT
ARID2	RICTOR	1	MUT
IRS1	PMS1	1	MUT
TP53	NSD3	1	CNA
FLT4	CTCF	1	MUT
EPHA5	SYK	1	MUT
BRCA1	INPPL1	1	MUT
CARD11	MTAP	1	CNA
FAT1	HIST1H1C	1	MUT
SOCS1	MYOD1	1	MUT
KMT2B	MYOD1	1	MUT
EP300	MITF	1	MUT
PIK3R1	SOX9	1	MUT
PDCD1LG2	MTAP	1	CNA
FLT3	PAK7	1	MUT
BCOR	GATA1	1	CNA
ARID1B	CDKN2Ap16INK4A	1	CNA
RECQL	RPTOR	1	MUT
MYCN	EPHA5	1	MUT
NFKBIA	FOXA1	1	CNA
NOTCH1	MTOR	1	MUT
BTK	ATM	1	MUT
ARID1A	PIK3C3	1	MUT
LATS2	ERCC3	1	MUT
SPRED1	GREM1	1	CNA
PGR	MTOR	1	MUT
EPHB1	PDGFRA	1	MUT
RIT1	H3C13	1	CNA
BRCA1	SPEN	1	MUT
ERBB4	NTRK3	1	MUT
KIT	EP300	1	MUT
KDM5C	FBXW7	1	MUT
ERCC3	SETD2	1	MUT
GRIN2A	FLT1	1	MUT
DICER1	PBRM1	1	MUT
MLL2	PAK7	1	MUT
HGF	NOTCH2	1	MUT
APC	EZH2	1	MUT
AURKA	TOP1	1	CNA
DAXX	BRCA2	1	MUT
NTRK3	TET1	1	MUT
FAT1	SDHC	1	MUT
KDR	PARK2	1	MUT
TERT	CRKL	1	CNA
GNAS	RTEL1	1	CNA
RTEL1	SRC	1	CNA
PREX2	SMAD4	1	MUT
ZFHX3	ERCC3	1	MUT
TP53	PIK3C3	1	MUT
KMT2D	GSK3B	1	MUT
TP53	NTRK2	1	MUT
TP53	CARD11	1	MUT
PREX2	TCEB1	1	CNA
ATM	FBXW7	1	MUT
FGFR4	KMT2D	1	MUT
WHSC1	PARK2	1	MUT
DNMT3A	EPHA3	1	MUT
NTRK3	POLE	1	MUT
RECQL	H3F3C	1	CNA
PDGFRA	PIK3CD	1	MUT
IRS2	CSDE1	1	MUT
ARID1B	SMARCA4	1	MUT
TAP1	TAP2	1	CNA
ERBB4	ZFHX3	1	MUT
PDGFRA	PPM1D	1	MUT
GRIN2A	NCOR1	1	MUT
FLT3	HNF1A	1	MUT
PTPRT	ERBB4	1	MUT
AMER1	ESR1	1	MUT
DNMT3A	HIST1H2BD	1	MUT
SDHC	MDM4	1	CNA
BCOR	IL7R	1	MUT
NOTCH1	KEAP1	1	MUT
IRS2	ERBB4	1	MUT
BRAF	KMT2C	1	MUT
PARK2	ERCC5	1	MUT
BCL2L1	DNMT3B	1	CNA
FBXW7	NTRK2	1	MUT
POLE	HIST1H3F	1	MUT
PRDM14	FANCA	1	MUT
RECQL4	EPHA5	1	MUT
PGR	FAM58A	1	MUT
ZFHX3	SETD2	1	MUT
ERBB4	KMT2D	1	MUT
XPO1	PAK7	1	MUT
PDGFRB	DDR2	1	MUT
MALT1	PIK3C3	1	CNA
RECQL4	GNAQ	1	CNA
POLD1	MLH1	1	MUT
MEN1	SOX9	1	MUT
BRCA1	TP63	1	MUT
FLT3	EP300	1	MUT
MLL2	TET1	1	MUT
EZH2	ZFHX3	1	MUT
RICTOR	IDH2	1	MUT
NF1	SOX17	1	MUT
KDR	MEN1	1	MUT
NOTCH3	BAP1	1	MUT
ASXL1	MAPKAP1	1	MUT
CARM1	TCF3	1	CNA
KIT	SMARCA4	1	MUT
EPHB1	FAT1	1	MUT
MGA	NTRK3	1	MUT
PTPRT	JAK2	1	MUT
NF1	EPHA3	1	MUT
BTK	CYP19A1	1	MUT
NFKBIA	CEBPA	1	CNA
GRIN2A	TSC1	1	MUT
DICER1	NF1	1	MUT
ARID5B	IL10	1	MUT
FGFR1	BMPR1A	1	CNA
DICER1	MYCN	1	MUT
INPP4B	HOXB13	1	MUT
IL7R	PIM1	1	MUT
ABL1	MDC1	1	MUT
FOXL2	DAXX	1	MUT
NF1	ARAF	1	MUT
TET1	CDK12	1	MUT
CSF1R	NOTCH1	1	MUT
AR	ZFHX3	1	MUT
AMER1	PPP2R1A	1	MUT
EPHA3	INPP4A	1	MUT
MAP3K13	CD79B	1	MUT
PDCD1	SMARCA4	1	MUT
MCL1	HIST2H3C	1	CNA
PTCH1	EPAS1	1	MUT
PGR	BIRC3	1	CNA
TMPRSS2	TET1	1	MUT
EPHB1	KMT2D	1	MUT
HGF	IRS1	1	MUT
ARID1B	CYLD	1	MUT
PTPRT	AR	1	MUT
ERCC3	KMT2D	1	MUT
NTRK3	EPHA5	1	MUT
SMO	NOTCH3	1	MUT
ERBB4	PGR	1	MUT
PTPRT	GRIN2A	1	MUT
BRAF	EPHA7	1	MUT
EPHB1	FGFR4	1	MUT
IRS2	PTPRS	1	MUT
KDM5A	ETV6	1	CNA
PIK3CG	TMPRSS2	1	MUT
GLI1	MDM2	1	CNA
AMER1	ZRSR2	1	CNA
NKX2-1	CRKL	1	CNA
MET	STAT5A	1	MUT
DICER1	SMARCA4	1	MUT
ARAF	RECQL	1	CNA
TRAF2	TBX3	1	MUT
NTRK3	GNAQ	1	MUT
NF1	INPP4B	1	MUT
TEK	CDKN2Ap14ARF	1	CNA
ZRSR2	GATA1	1	CNA
MRE11A	ERBB4	1	MUT
NTRK1	RIT1	1	CNA
KRAS	POLE	1	MUT
AKT3	KDM5A	1	MUT
TERT	CDKN2B	1	CNA
NTRK2	FANCA	1	MUT
KIT	POLE	1	MUT
SLX4	INPPL1	1	MUT
CDK4	ERBB3	1	CNA
POLE	EPHA5	1	MUT
JUN	CUL3	1	MUT
NOTCH3	RTEL1-TNFRSF6B	1	MUT
MDC1	CSF3R	1	MUT
PTPRD	HOXB13	1	MUT
ARID5B	IL7R	1	MUT
FGFR1	IKBKE	1	MUT
ERBB4	JUN	1	MUT
FGFR4	ZFHX3	1	MUT
SMARCA4	CHEK2	1	MUT
GPS2	MAP2K4	1	CNA
ERCC3	ERCC4	1	MUT
PDCD1LG2	CD274	1	CNA
RIT1	SETDB1	1	CNA
EPHA3	RPTOR	1	MUT
IRF4	PAK7	1	MUT
RIT1	HIST2H3D	1	CNA
MTOR	TET1	1	MUT
NTRK3	PDGFRA	1	MUT
TP53	RAC1	1	MUT
NTRK3	ERCC3	1	MUT
AGO2	NOTCH2	1	MUT
TBX3	INPP4B	1	MUT
TP53	MLL	1	MUT
NTRK2	SDHA	1	MUT
PREX2	NTRK2	1	MUT
NOTCH1	FGFR2	1	MUT
ARID1B	MTOR	1	MUT
EPHA3	TP63	1	MUT
PGR	INPP4B	1	MUT
KIT	EPHA3	1	MUT
MYCN	PLCG2	1	MUT
NTRK1	ERBB4	1	MUT
PIK3CG	ELF3	1	MUT
NOTCH3	KMT2D	1	MUT
FGF4	RPS6KB2	1	CNA
EPHA7	IRF4	1	MUT
CDKN2Ap14ARF	IKZF1	1	CNA
EPHA7	ZFHX3	1	MUT
RIT1	EPHA5	1	MUT
FGFR4	CARD11	1	MUT
FLT3	IKBKE	1	MUT
TP53	RICTOR	1	MUT
PIM1	VEGFA	1	CNA
FUBP1	MLL2	1	MUT
MDC1	SUFU	1	MUT
FOXL2	PLCG2	1	MUT
PRKD1	RPS6KA4	1	MUT
DICER1	MYOD1	1	MUT
ARAF	EIF1AX	1	CNA
PTPRD	PIK3CG	1	MUT
FAT1	TET2	1	MUT
NFKBIA	CRKL	1	CNA
KIT	EPHA5	1	MUT
JUN	MSH6	1	MUT
RBM10	XIAP	1	MUT
SDHA	JAK3	1	MUT
LATS2	CD274	1	CNA
MYCN	TET1	1	MUT
FAT1	TP63	1	MUT
PTPRT	NEGR1	1	MUT
CDK12	SOS1	1	MUT
BRCA1	RPTOR	1	MUT
PTPRD	TP63	1	MUT
CD79A	CIC	1	CNA
TET1	SESN3	1	MUT
MYCN	FANCA	1	MUT
MYC	SDHA	1	CNA
CBL	ERBB3	1	MUT
EPHA3	PARK2	1	MUT
ERBB4	SOX9	1	MUT
BTK	FBXW7	1	MUT
EPHA3	TET2	1	MUT
NTRK1	SDHC	1	CNA
POLD1	TP53BP1	1	MUT
FGFR1	LYN	1	CNA
ERBB4	NTRK2	1	MUT
MYCN	PIK3C2G	1	MUT
CDKN2Ap16INK4A	CARD11	1	CNA
CREBBP	RAD54L	1	MUT
PTCH1	FLT1	1	MUT
PDCD1	EPHA5	1	MUT
JUN	MYCL1	1	CNA
PTPRD	CSDE1	1	MUT
TCF3	MAP2K2	1	CNA
EPHB1	MDC1	1	MUT
KDM5C	NTRK2	1	MUT
KIT	RAD50	1	MUT
BRCA1	ERCC2	1	MUT
TET1	ERCC5	1	MUT
EPHB1	JUN	1	MUT
MAP2K4	CDKN2B	1	CNA
IRS2	IRS1	1	MUT
ERF	PDGFRA	1	MUT
B2M	PARK2	1	MUT
CDKN1B	H3F3C	1	CNA
NCOA3	BCL2L1	1	CNA
FLT1	PRKD1	1	MUT
PTPRT	H3F3C	1	MUT
STK11	PDPK1	1	MUT
EPHA5	MAP3K1	1	MUT
ERBB4	ARID1B	1	MUT
INPPL1	WHSC1	1	MUT
H3C13	H3C14	1	CNA
POLE	BRCA2	1	MUT
SOX17	FLT1	1	MUT
BTK	AXL	1	MUT
SOX17	ZFHX3	1	MUT
RET	ZNRF3	1	MUT
PTPRT	RET	1	MUT
RECQL4	TCEB1	1	CNA
RET	CYP19A1	1	MUT
NOTCH4	TP53BP1	1	MUT
YES1	IKBKE	1	MUT
IRS2	CASP8	1	MUT
KMT2B	POT1	1	MUT
NCOA3	TET1	1	MUT
NTRK1	HIST2H3C	1	CNA
PIK3C2G	FBXW7	1	MUT
EPHA7	PTP4A1	1	CNA
HGF	PIK3R1	1	MUT
FAT1	IRS1	1	MUT
EPHB1	IRF4	1	MUT
NF1	IL7R	1	MUT
TET1	PIK3R3	1	MUT
FOXL2	PDGFRA	1	MUT
KIT	NTRK3	1	MUT
GNA11	DOT1L	1	CNA
NTRK3	KMT2D	1	MUT
NBN	RECQL4	1	CNA
AKT3	INHA	1	MUT
RAD21	EIF1AX	1	CNA
TRAF2	PMS1	1	MUT
WT1	EPHA5	1	MUT
CCND2	H3F3C	1	CNA
PTPRT	TBX3	1	MUT
LATS2	CYSLTR2	1	CNA
MGA	FGFR4	1	MUT
ATR	TP53	1	MUT
DNMT3A	FAT1	1	MUT
FGFR4	SOX9	1	MUT
NTRK3	INPP4B	1	MUT
FLT3	RASA1	1	MUT
MYCN	MLL2	1	MUT
MLH1	PRDM1	1	MUT
DUSP4	SDHA	1	CNA
HGF	CCND2	1	MUT
NTRK1	H3F3C	1	MUT
PIK3C3	KMT2D	1	MUT
FGF3	INHBA	1	MUT
CDKN2Ap14ARF	CARD11	1	CNA
CYLD	TET1	1	MUT
CCND3	VEGFA	1	CNA
NOTCH4	ERCC2	1	MUT
IL10	MDM4	1	CNA
FLT3	MYCN	1	MUT
MAP2K4	CDKN2Ap14ARF	1	CNA
FUBP1	RAD50	1	MUT
MGA	ARID1B	1	MUT
ZFHX3	SOS1	1	MUT
NCOR1	RASA1	1	MUT
RECQL	PIK3CG	1	MUT
GATA1	KDM6A	1	CNA
FUBP1	PTPRD	1	MUT
FGFR4	JAK3	1	MUT
PIK3C3	TCF3	1	MUT
AR	TBX3	1	MUT
ANKRD11	TRAF2	1	MUT
CCND1	FGF4	1	CNA
FLT3	PPP2R1A	1	MUT
FOXL2	INHA	1	MUT
FOXA1	CRKL	1	CNA
TRAF7	RUNX1	1	MUT
KIT	KMT2D	1	MUT
SOX2	IL7R	1	MUT
CBL	PIK3CG	1	MUT
PARP1	PGR	1	MUT
KDR	MLL2	1	MUT
HGF	CSF1R	1	MUT
NKX3-1	WHSC1L1	1	CNA
INHA	ERBB4	1	MUT
MDC1	ARID1B	1	MUT
PARK2	RAD52	1	MUT
PTCH1	NPM1	1	MUT
EPHB1	FLT3	1	MUT
MDC1	YES1	1	MUT
ABL1	PARP1	1	MUT
CSF3R	SPEN	1	MUT
HGF	DIS3	1	MUT
HGF	PTPRS	1	MUT
PIK3C2G	GSK3B	1	MUT
FAT1	PIK3R3	1	MUT
NF1	SF3B1	1	MUT
EIF1AX	ZRSR2	1	CNA
KEAP1	FGFR2	1	MUT
ACVR1	KMT2C	1	MUT
BRCA2	ELF3	1	MUT
PTPRD	KDM6A	1	MUT
MLH1	NF2	1	MUT
KEAP1	PLCG2	1	MUT
RECQL	CCND2	1	CNA
XPO1	FBXW7	1	MUT
EPHA7	SDHC	1	CNA
BRCA1	BRD4	1	MUT
PPM1D	PAX5	1	MUT
AXL	PTPRS	1	MUT
GRIN2A	HLA-B	1	MUT
FGFR1	CTLA4	1	MUT
HGF	MTOR	1	MUT
PTPRD	EIF4E	1	MUT
MDC1	ZFHX3	1	MUT
PARP1	IL7R	1	MUT
ERBB4	RNF43	1	MUT
TEK	MTAP	1	CNA
MED12	PDGFRB	1	MUT
HGF	SLFN11	1	MUT
EP300	MST1R	1	MUT
PIK3CG	SETD2	1	MUT
EP300	RICTOR	1	MUT
EPHB1	KMT2C	1	MUT
EPHA3	TGFBR1	1	MUT
KMT2C	TP53	1	MUT
ERBB2	SMARCE1	1	CNA
JAK2	CDKN2B	1	CNA
FLT3	TET1	1	MUT
TSC2	SOCS1	1	CNA
ABL1	ATR	1	MUT
AGO2	ANKRD11	1	MUT
NOTCH1	TET1	1	MUT
MUTYH	MPL	1	CNA
TBX3	GATA1	1	MUT
SMAD2	CDKN2B	1	CNA
PPP2R1A	PLK2	1	MUT
NTRK1	PARK2	1	MUT
BRCA1	NOTCH2	1	MUT
PARP1	EPHA3	1	MUT
EP300	IL7R	1	MUT
DICER1	FOXP1	1	MUT
FAT1	CRKL	1	CNA
SMAD2	CDK12	1	MUT
EPHB1	PGR	1	MUT
ERBB4	IL7R	1	MUT
PTPRT	FLT3	1	MUT
CCND2	MAP3K1	1	MUT
MCL1	IKBKE	1	CNA
DUSP4	FGFR1	1	CNA
EPHB1	JAK3	1	MUT
KDR	PIK3C2G	1	MUT
MAPKAP1	RPTOR	1	MUT
DUSP4	NKX3-1	1	CNA
ARID1A	NEGR1	1	MUT
GRIN2A	IRS1	1	MUT
RICTOR	MITF	1	MUT
PPM1D	FGFR2	1	MUT
FOXL2	KMT2D	1	MUT
PGR	IL7R	1	MUT
DICER1	KMT2A	1	MUT
ESR1	ATM	1	MUT
ASXL2	TET2	1	MUT
ALK	CSF3R	1	MUT
MSH3	HNF1A	1	MUT
NBN	KEAP1	1	MUT
SOX17	SPEN	1	MUT
KDM5C	RICTOR	1	MUT
NKX3-1	SRC	1	CNA
MCL1	MDM4	1	CNA
ZRSR2	CRLF2	1	CNA
NCOA3	SRC	1	CNA
NOTCH3	LMO1	1	MUT
CDKN1B	ETV6	1	CNA
EPHA7	ERBB3	1	MUT
ALB	BCOR	1	MUT
LYN	PARK2	1	MUT
MDC1	TP53	1	MUT
FLT3	BIRC3	1	MUT
TSHR	FLT1	1	MUT
MGA	RNF43	1	MUT
RECQL	RAD52	1	CNA
ARID1B	PDGFRA	1	MUT
IRS2	PAK7	1	MUT
SOX2	PIK3C3	1	MUT
NTRK3	NTRK2	1	MUT
NTRK1	JAK3	1	MUT
NTRK3	GSK3B	1	MUT
CSF3R	TSHR	1	MUT
NOTCH2	WHSC1L1	1	MUT
FLT4	ETV6	1	MUT
EPHA7	MDC1	1	MUT
TBX3	EPHA5	1	MUT
TP53	AR	1	MUT
FLT3	PTPRS	1	MUT
EPHA5	BRIP1	1	MUT
TP53	SUZ12	1	MUT
PARP1	NTRK2	1	MUT
NOTCH4	BCOR	1	MUT
MGA	INPPL1	1	MUT
BTK	ZFHX3	1	MUT
CALR	TCF3	1	CNA
TAP1	FOXA1	1	CNA
FAT1	NF1	1	MUT
KMT2C	SPOP	1	MUT
NOTCH1	EPHA5	1	MUT
BRAF	HGF	1	MUT
NKX3-1	TCEB1	1	CNA
ARID1B	SF3B1	1	MUT
PIK3R1	CCND2	1	MUT
PREX2	NOTCH1	1	MUT
TP53	DIS3	1	MUT
TP53	PTPRS	1	MUT
ERBB4	NCOR1	1	MUT
BRAF	MUTYH	1	MUT
SMO	MITF	1	MUT
IRS2	MTOR	1	MUT
SOX17	KRAS	1	MUT
RIT1	IL10	1	CNA
KDM5A	AXIN2	1	MUT
EPHB1	ERBB4	1	MUT
FAT1	MLL2	1	MUT
EPHA5	KEAP1	1	MUT
KDM5C	POLD1	1	MUT
POLD1	NOTCH3	1	MUT
FAT1	AXIN2	1	MUT
NF1	TP53	1	MUT
CARD11	ERBB3	1	MUT
AGO2	MAP3K13	1	CNA
DICER1	FGFR1	1	MUT
PIK3C2G	PIK3C3	1	MUT
INPP4B	EIF4E	1	MUT
PREX2	FH	1	MUT
ABL1	FGF3	1	MUT
TP53	WHSC1	1	MUT
PTPRD	CTCF	1	MUT
CDKN2Ap14ARF	MTAP	1	CNA
SMARCA4	CXCR4	1	MUT
ABL1	FAT1	1	MUT
SDHA	TRIP13	1	CNA
BRAF	TSHR	1	MUT
ACVR1	FLT3	1	MUT
KMT2C	GATA2	1	MUT
RICTOR	TRIP13	1	CNA
ATR	NTRK2	1	MUT
FAT1	MYCN	1	MUT
TRAF2	BRIP1	1	MUT
MCL1	H3C13	1	CNA
SMARCA4	TET2	1	MUT
MYC	TCEB1	1	CNA
FLT3	CYSLTR2	1	CNA
VEGFA	NRAS	1	MUT
FGF3	DUSP4	1	CNA
BCL2	SMAD2	1	CNA
ABL1	SDHC	1	CNA
CDKN2A	MTAP	1	CNA
TRAF7	SOCS1	1	CNA
MYC	RHOA	1	CNA
ERBB4	CDK12	1	MUT
CSF1R	ARID1A	1	MUT
FLT3	BARD1	1	MUT
FAT1	TET1	1	MUT
KMT2B	MSH3	1	MUT
ALB	MGA	1	MUT
AKT2	MLL4	1	CNA
BABAM1	BRD4	1	CNA
NBN	FAM58A	1	CNA
BRCA1	MYCN	1	MUT
MGA	NCOR1	1	MUT
IRS1	PPM1D	1	MUT
PDGFRA	YES1	1	MUT
IRS2	POLE	1	MUT
PARP1	TP53	1	MUT
PDCD1	SOS1	1	MUT
U2AF1	ERG	1	CNA
CCNE1	CEBPA	1	CNA
HIST2H3C	HIST2H3D	1	CNA
FLT4	PTPRD	1	MUT
SDHC	PDCD1	1	MUT
PREX2	IRS1	1	MUT
ERBB4	STAT5B	1	MUT
SDHC	IKBKE	1	CNA
FOXL2	FGFR4	1	MUT
PDCD1	PIK3C3	1	MUT
PTPRT	CYLD	1	MUT
CSF1R	ASXL2	1	MUT
FAT1	PIK3C2G	1	MUT
SDHC	MCL1	1	CNA
FLT3	NTRK3	1	MUT
MAPK1	CRKL	1	CNA
NOTCH1	NTRK3	1	MUT
GNA11	INSR	1	CNA
SOX2	TP53	1	MUT
GRIN2A	HLA-A	1	MUT
RPTOR	ETV6	1	MUT
ASXL1	BCL2L1	1	CNA
SMARCA4	MEN1	1	MUT
BRCA1	NF1	1	MUT
NF1	FLT4	1	MUT
NOTCH2	PTPRD	1	MUT
NF1	BAP1	1	MUT
CCND3	CDKN1A	1	CNA
BRCA1	ERBB4	1	MUT
PPP2R1A	TET1	1	MUT
PMS1	FH	1	MUT
NCOR1	STAT5B	1	MUT
INPP4A	TET1	1	MUT
AMER1	RASA1	1	MUT
JUN	KMT2D	1	MUT
PTPRT	NTRK2	1	MUT
IRS1	INPP4B	1	MUT
DDR2	H3C13	1	CNA
ARID1B	ATM	1	MUT
NOTCH4	EP300	1	MUT
EPHA7	GNA11	1	MUT
E2F3	PRKD1	1	MUT
CCND2	CDKN1B	1	CNA
FOXL2	IRF4	1	MUT
CBL	MYOD1	1	MUT
AKT2	CALR	1	CNA
AXIN2	RICTOR	1	MUT
CRLF2	ERBB3	1	MUT
NTRK3	RNF43	1	MUT
MDC1	NCOR1	1	MUT
SOX2	PRKCI	1	CNA
STK19	KMT2D	1	MUT
IKBKE	TGFBR1	1	MUT
ARAF	GRIN2A	1	MUT
NOTCH4	CSF1R	1	MUT
NOTCH1	PIK3CG	1	MUT
TBX3	TSHR	1	MUT
NKX2-1	SDHA	1	CNA
SMAD4	PIK3CG	1	MUT
FAT1	EPHA5	1	MUT
PBRM1	KEAP1	1	MUT
PARP1	RICTOR	1	MUT
ZFHX3	CDK12	1	MUT
NF1	TEK	1	MUT
TP53	DDR2	1	MUT
GREM1	SCG5	1	CNA
NOTCH4	MTOR	1	MUT
NCOR1	AURKB	1	CNA
TP63	CDK8	1	MUT
MYOD1	DROSHA	1	MUT
AMER1	PGR	1	MUT
RAD50	CCND2	1	MUT
MLH1	CDK12	1	MUT
SOX9	GSK3B	1	MUT
ATR	ARID1B	1	MUT
PIK3CG	KEAP1	1	MUT
PTPRT	IRF4	1	MUT
FGFR4	PGR	1	MUT
KDM6A	PTPN11	1	MUT
TP63	ZFHX3	1	MUT
PRDM1	FYN	1	CNA
NCOR1	POLD1	1	MUT
EPHB1	NTRK3	1	MUT
PTPRD	TBX3	1	MUT
CREBBP	CTR9	1	MUT
CIC	PGR	1	MUT
DICER1	ERCC4	1	MUT
FAT1	FLT4	1	MUT
FGFR1	PGR	1	MUT
ERBB4	PIK3CG	1	MUT
MTOR	TSC1	1	MUT
MGA	PMS1	1	MUT
FLT3	KMT2D	1	MUT
EPHA3	FLT4	1	MUT
ATR	MUTYH	1	MUT
FAT1	PTPRT	1	MUT
NTRK1	H3C13	1	CNA
IRS2	INHBA	1	MUT
IRS2	PTPRD	1	MUT
HGF	INHA	1	MUT
HGF	NTRK3	1	MUT
IRS2	PTPRT	1	MUT
KMT2C	INPP4A	1	MUT
RAD21	MDM2	1	CNA
CDK8	CYSLTR2	1	CNA
PGR	RICTOR	1	MUT
MYC	KDM5C	1	CNA
IRS1	MSI1	1	MUT
KMT2B	MLH1	1	MUT
PTEN	KMT2D	1	MUT
MALT1	BCL2	1	CNA
SOX17	GLI1	1	MUT
KDM5C	PIK3CG	1	MUT
PTPRT	SMO	1	MUT
AMER1	CDC73	1	MUT
SDHC	H3C13	1	CNA
ZFHX3	BABAM1	1	MUT
RAD21	RAD51B	1	CNA
TP53	XPO1	1	MUT
ATM	PRDM1	1	MUT
FOXA1	MYCL1	1	CNA
WHSC1	TP63	1	MUT
ASXL1	FOXO1	1	MUT
EPHA3	ERBB4	1	MUT
RAD21	SMO	1	MUT
ABL1	BRAF	1	MUT
CEBPA	DCUN1D1	1	CNA
PIK3CG	DDR2	1	MUT
TCF3	MLL3	1	MUT
WHSC1	DROSHA	1	MUT
NTRK1	ASXL2	1	MUT
KDM5C	PTPRS	1	MUT
CDKN2Ap16INK4A	ETV6	1	CNA
NTRK3	TGFBR2	1	MUT
CDKN1A	VEGFA	1	CNA
PTPRT	ARID1A	1	MUT
KDM5A	RECQL	1	CNA
FAT1	PDGFRA	1	MUT
EGFR	MTAP	1	CNA
ERBB4	DIS3	1	MUT
ETV1	PMS2	1	CNA
IL10	KEAP1	1	MUT
PHOX2B	SLFN11	1	MUT
CARM1	MAP2K2	1	CNA
ERCC2	HLA-B	1	MUT
SMO	SOX9	1	MUT
KMT2B	SPEN	1	MUT
EPHB1	IRS1	1	MUT
PRDM14	HIST1H1C	1	MUT
MDC1	MED12	1	MUT
MYC	MCL1	1	CNA
SMARCA4	WT1	1	MUT
ETV1	RAC1	1	CNA
FAT1	ERBB4	1	MUT
DNMT3A	FLT4	1	MUT
GRIN2A	PIK3C3	1	MUT
BRAF	MLL	1	MUT
CIC	TRAF2	1	MUT
CIC	SUZ12	1	MUT
JAK2	CD274	1	CNA
FAT1	BARD1	1	MUT
NF1	STAT5B	1	MUT
TP53	GAB1	1	MUT
CCND2	RAD52	1	CNA
BARD1	WT1	1	MUT
SETD2	REL	1	MUT
MCL1	SETDB1	1	CNA
MCL1	HIST2H3D	1	CNA
GRIN2A	ROS1	1	MUT
IRS2	PTCH1	1	MUT
ERCC3	ETV6	1	MUT
ABL1	DNMT3A	1	MUT
NTRK1	MLL2	1	MUT
TP53	PDCD1LG2	1	MUT
MUTYH	FUBP1	1	MUT
CSF3R	TMPRSS2	1	MUT
AGO2	SOX17	1	CNA
MYC	RAD21	1	CNA
ARAF	SPEN	1	MUT
TP53	MYOD1	1	MUT
EPHA3	SPRED1	1	MUT
EPHB1	MITF	1	MUT
SETD2	LATS1	1	MUT
INPPL1	NUP93	1	MUT
ALOX12B	GPS2	1	CNA
