Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
INPP4A	NOTCH2	1	MUT
SPEN	MSH3	1	MUT
NOTCH4	CDKN2A	1	MUT
EP300	ETV1	1	MUT
ARID1B	CYLD	1	MUT
EPHA7	TET1	1	MUT
B2M	KMT2C	1	MUT
NOTCH4	RNF43	1	MUT
EGFR	RPS6KA4	1	MUT
ERBB3	INPP4B	1	MUT
CREBBP	CDKN1B	1	MUT
EPHA5	ZFHX3	1	MUT
KMT2D	AR	1	MUT
CREBBP	CDH1	1	MUT
IGF1R	NCOA3	1	MUT
PIK3CA	STAG2	1	MUT
PTEN	GRIN2A	1	MUT
ALOX12B	BLM	1	MUT
EPHB1	EGFR	1	MUT
PIK3C2G	CTLA4	1	MUT
LATS2	INPPL1	1	MUT
ATRX	DIS3	1	MUT
ATM	IRS2	1	MUT
RECQL	ANKRD11	1	MUT
MSH3	RAD50	1	MUT
INPPL1	DDR2	1	MUT
RAD54L	ERBB4	1	MUT
KMT2D	RECQL	1	MUT
FLCN	CDH1	1	MUT
SMARCA4	CDK12	1	MUT
KDM5A	ALOX12B	1	MUT
PIK3CG	CASP8	1	MUT
MALT1	GRIN2A	1	MUT
PIK3C2G	DNMT3A	1	MUT
RAD50	GNAS	1	MUT
IGF1R	INPP4B	1	MUT
NOTCH4	RAD50	1	MUT
RICTOR	INPP4A	1	MUT
MED12	MGA	1	MUT
RTEL1	SRC	1	CNA
SMO	PIK3R2	1	MUT
KMT2C	RUNX1	1	MUT
IKBKE	RAD50	1	MUT
TGFBR2	PIK3R2	1	MUT
PGR	CSDE1	1	MUT
KDM5A	ETV1	1	MUT
MGA	PTPRS	1	MUT
FGFR1	RAD54L	1	MUT
MITF	TCF7L2	1	MUT
NCOR1	POLD1	1	MUT
KMT2D	NKX2-1	1	MUT
NCOA3	ERBB4	1	MUT
SPEN	POLD1	1	MUT
ARID1A	WHSC1	1	MUT
ARID5B	EPAS1	1	MUT
MTOR	TGFBR1	1	MUT
PIK3CA	RAD50	1	MUT
TSC1	SLX4	1	MUT
PIK3C3	LATS1	1	MUT
PIK3CD	KDM5C	1	MUT
ATRX	PMS2	1	MUT
KMT2D	SMARCA4	1	MUT
ERBB3	TGFBR1	1	MUT
PRDM1	NF1	1	MUT
DNMT3B	SLX4	1	MUT
TCF7L2	FGFR2	1	MUT
ARID1A	FANCA	1	MUT
CDK8	RTEL1	1	CNA
ERF	KDM5A	1	MUT
EPHB1	WWTR1	1	MUT
CTNNB1	MAPK3	1	MUT
FAT1	CDH1	1	MUT
POLD1	MDC1	1	MUT
PREX2	SMO	1	MUT
ERBB4	JAK1	1	MUT
TET1	NKX2-1	1	MUT
ARID2	MSH3	1	MUT
BCOR	NOTCH2	1	MUT
TERT	CDK12	1	MUT
POLE	HLA-B	1	MUT
ANKRD11	INPP4A	1	MUT
ATRX	PTPRT	1	MUT
MED12	MAP3K1	1	MUT
PTPRT	ANKRD11	1	MUT
HLA-B	SH2B3	1	MUT
IGF1R	ANKRD11	1	MUT
DIS3	ESR1	1	MUT
ARID2	DOT1L	1	MUT
ARID1A	BCOR	1	MUT
DOT1L	TET2	1	MUT
POLE	ERBB4	1	MUT
RNF43	RAD50	1	MUT
ANKRD11	SLX4	1	MUT
TGFBR2	SMO	1	MUT
NCOA3	PIK3CG	1	MUT
ASXL1	SMO	1	MUT
ANKRD11	MSH6	1	MUT
JAK2	MED12	1	MUT
JAK2	KMT2B	1	MUT
FAT1	PIK3C2G	1	MUT
JAK2	ASXL2	1	MUT
BTK	IKBKE	1	MUT
TET2	POLD1	1	MUT
ARID2	ZFHX3	1	MUT
CREBBP	EZH2	1	MUT
NCOR1	MST1R	1	MUT
KMT2C	ERG	1	MUT
BRCA2	ROS1	1	MUT
CDH1	INPP4A	1	MUT
MED12	SYK	1	MUT
CDH1	MSH6	1	MUT
SPEN	MST1R	1	MUT
FGFR1	POLD1	1	MUT
AGO2	INHBA	1	MUT
POLE	CDH1	1	MUT
BCOR	CYSLTR2	1	MUT
ARID1B	ATRX	1	MUT
ERBB3	KDM5A	1	MUT
EPHA5	PIK3CG	1	MUT
TGFBR2	POLD1	1	MUT
ARID1A	KMT2B	1	MUT
B2M	EP300	1	MUT
PIK3R1	TOP1	1	MUT
EPHA5	PIK3C3	1	MUT
ABL1	SYK	1	MUT
RAD54L	NTRK2	1	MUT
PREX2	POLD1	1	MUT
ZFHX3	CDK12	1	MUT
SYK	ARID1A	1	MUT
ARID2	RHOA	1	MUT
KMT2D	TCF7L2	1	MUT
NOTCH1	PTPRT	1	MUT
PIK3CG	ANKRD11	1	MUT
ATRX	TET1	1	MUT
AKT2	KDM5A	1	MUT
TET1	BCOR	1	MUT
ATRX	PGR	1	MUT
FAT1	MSH3	1	MUT
CYSLTR2	FOXO1	1	CNA
CASP8	EP300	1	MUT
ZFHX3	CARD11	1	MUT
KDM5A	RAD50	1	MUT
ATRX	WHSC1	1	MUT
FGFR1	DNMT3A	1	MUT
ARID2	DDR2	1	MUT
INPPL1	SETD2	1	MUT
SPEN	CTLA4	1	MUT
ABL1	MGA	1	MUT
PTPRS	FBXW7	1	MUT
KMT2D	TET2	1	MUT
NCOA3	NTRK2	1	MUT
CDC73	TET2	1	MUT
MITF	WWTR1	1	MUT
BCL2L1	PTPRT	1	CNA
AR	PARP1	1	MUT
SETD2	FYN	1	MUT
ANKRD11	ARAF	1	MUT
PIK3CG	PIK3CD	1	MUT
NOTCH3	NSD1	1	MUT
TP53	RET	1	MUT
NCOA3	CYLD	1	MUT
MGA	ARID1A	1	MUT
NCOR1	SYK	1	MUT
KMT2D	FBXW7	1	MUT
EP300	ATM	1	MUT
MITF	JAK1	1	MUT
AR	ASXL2	1	MUT
ANKRD11	BTK	1	MUT
WHSC1	AMER1	1	MUT
CREBBP	ATR	1	MUT
ARID5B	NKX2-1	1	MUT
POLD1	SMO	1	MUT
ATRX	BCOR	1	MUT
NOTCH1	SMARCA4	1	MUT
ROS1	IRS2	1	MUT
PLCG2	PREX2	1	MUT
EP300	NF1	1	MUT
MTOR	SMO	1	MUT
SMO	MST1R	1	MUT
HLA-B	PTPRD	1	MUT
EPHA5	MAP3K1	1	MUT
NOTCH4	MLL2	1	MUT
FLT1	CSDE1	1	MUT
PTPRD	RUNX1	1	MUT
ERBB4	CDKN1B	1	MUT
RNF43	DICER1	1	MUT
B2M	TCF3	1	MUT
MSH3	PTPRT	1	MUT
ATRX	B2M	1	MUT
POLD1	RFWD2	1	MUT
RAD54L	CYLD	1	MUT
MITF	PIK3CD	1	MUT
PAK7	PRKD1	1	MUT
CDC73	TCF7L2	1	MUT
CYLD	RPTOR	1	MUT
EP300	WWTR1	1	MUT
KMT2D	CDC73	1	MUT
BAP1	KMT2C	1	MUT
ESR1	RAD54L	1	MUT
ASXL1	MST1R	1	MUT
ETV1	GRIN2A	1	MUT
INPPL1	KMT2C	1	MUT
CREBBP	IKBKE	1	MUT
JAK2	INPP4B	1	MUT
BAP1	PTPRS	1	MUT
KMT2C	PGR	1	MUT
INPPL1	PIK3CB	1	MUT
DDR2	POLD1	1	MUT
PREX2	NFE2L2	1	MUT
BRCA2	TOP1	1	MUT
ANKRD11	ALOX12B	1	MUT
IRS2	TCF3	1	MUT
PTPRS	TET1	1	MUT
DNMT3B	NKX3-1	1	MUT
MSH6	TCF7L2	1	MUT
KDM5A	NF1	1	MUT
PTPRS	FANCA	1	MUT
TSC1	FLT1	1	MUT
DIS3	ERCC5	1	CNA
CTNNB1	SESN3	1	MUT
NOTCH1	NCOA3	1	MUT
GRIN2A	DNMT3A	1	MUT
FLT3	PTPN11	1	MUT
ARID2	MGA	1	MUT
ANKRD11	PAK7	1	MUT
PTPRS	PGR	1	MUT
TSC1	ALOX12B	1	MUT
CTNNB1	ERBB3	1	MUT
MSH3	NCOA3	1	MUT
FAT1	IKBKE	1	MUT
RB1	CARD11	1	MUT
DNMT3A	TRAF7	1	MUT
NCOR1	ERBB4	1	MUT
ATM	WWTR1	1	MUT
KMT2D	TET1	1	MUT
ARID2	SYK	1	MUT
ATRX	CDH1	1	MUT
ANKRD11	PLK2	1	MUT
NOTCH1	NTRK3	1	MUT
ANKRD11	CSF3R	1	MUT
JAK2	ERBB3	1	MUT
PTPRD	WWTR1	1	MUT
RASA1	INSR	1	MUT
RNF43	NOTCH3	1	MUT
BTK	DNMT3A	1	MUT
BCL2L1	NCOA3	1	CNA
CYLD	KIT	1	MUT
KDM5A	ATM	1	MUT
EP300	ASXL2	1	MUT
KDM5A	MITF	1	MUT
WHSC1	DDR2	1	MUT
CREBBP	RAD54L	1	MUT
KMT2D	NOTCH4	1	MUT
RFWD2	RPTOR	1	MUT
ASXL2	INSR	1	MUT
TSC1	ETV1	1	MUT
TGFBR2	FOXP1	1	MUT
PTPRS	B2M	1	MUT
CARD11	NF1	1	MUT
ZFHX3	RBM10	1	MUT
NCOR1	PIK3CG	1	MUT
PRKD1	NSD1	1	MUT
PTPRS	BCOR	1	MUT
MGA	INPP4A	1	MUT
MGA	MSH6	1	MUT
DIS3	RAD54L	1	MUT
INPP4B	PPP2R1A	1	MUT
PAK7	RPTOR	1	MUT
KMT2B	DNMT3A	1	MUT
CDK8	TP53	1	MUT
SETD2	MET	1	MUT
FLCN	PREX2	1	MUT
KMT2B	ERBB4	1	MUT
FLT1	ERCC4	1	MUT
NOTCH1	DIS3	1	MUT
CDH1	ETV1	1	MUT
JAK2	SPEN	1	MUT
PGR	IRS2	1	MUT
MITF	CSF1R	1	MUT
CYLD	TGFBR1	1	MUT
BCOR	KMT2A	1	MUT
CDK8	KLF5	1	CNA
ZFHX3	INSR	1	MUT
ANKRD11	PPP2R1A	1	MUT
PTPRD	JAK1	1	MUT
CDH1	PAK7	1	MUT
RUNX1	RPS6KA4	1	MUT
NOTCH3	ANKRD11	1	MUT
BRCA1	MET	1	MUT
SPEN	HLA-B	1	MUT
ATRX	TSC1	1	MUT
FAT1	ATR	1	MUT
IRS2	SESN3	1	MUT
TGFBR2	RAD54L	1	MUT
FAT1	BRCA1	1	MUT
NOTCH1	RUNX1	1	MUT
FYN	PTPRD	1	MUT
ARID2	MAP3K1	1	MUT
BRCA2	TSC2	1	MUT
KMT2D	BCOR	1	MUT
NKX3-1	NSD1	1	MUT
NOTCH1	PMS2	1	MUT
PMS2	EP300	1	MUT
FLT4	KMT2B	1	MUT
ERBB4	EZH2	1	MUT
KDM5A	TNFAIP3	1	MUT
MSH3	RECQL	1	MUT
IGF1R	PIK3C2G	1	MUT
PMS1	ROS1	1	MUT
ERF	ZFHX3	1	MUT
PTEN	CASP8	1	MUT
ALK	PIK3R1	1	MUT
WHSC1L1	SHOC2	1	MUT
RASA1	RAD52	1	MUT
SYK	TGFBR2	1	MUT
ANKRD11	CYLD	1	MUT
FLT1	KDR	1	MUT
RASA1	PIK3CB	1	MUT
MGA	TGFBR2	1	MUT
NOTCH1	PTEN	1	MUT
ARID1B	INPPL1	1	MUT
PREX2	KIT	1	MUT
AR	PIK3CD	1	MUT
ASXL2	PIK3CB	1	MUT
IGF1R	NOTCH4	1	MUT
SPEN	GLI1	1	MUT
NOTCH4	PTEN	1	MUT
ATRX	PAK7	1	MUT
EPHA5	AXIN2	1	MUT
EPHA5	TEK	1	MUT
FLT4	RAD50	1	MUT
NOTCH4	PIK3R1	1	MUT
B2M	PDGFRB	1	MUT
ARID2	MET	1	MUT
MDC1	NTRK1	1	MUT
ARID2	KDM5A	1	MUT
TET1	IRS2	1	MUT
NTRK3	SYK	1	MUT
MGA	PIK3C2G	1	MUT
PAK7	NSD1	1	MUT
SPEN	AXIN2	1	MUT
EPHB1	FAT1	1	MUT
BRCA1	CDH1	1	MUT
TET2	SESN3	1	MUT
EGFR	KMT2C	1	MUT
NTRK1	TAP2	1	MUT
ARID2	ERCC3	1	MUT
IRS2	KLF5	1	CNA
FLT1	PTCH1	1	MUT
ANKRD11	NTRK2	1	MUT
FLT4	SHOC2	1	MUT
TOP1	DNMT3A	1	MUT
RICTOR	CYLD	1	MUT
ZFHX3	SETD2	1	MUT
INPP4B	NTRK2	1	MUT
RAD54L	YES1	1	MUT
CDC73	INSR	1	MUT
KMT2C	PAK7	1	MUT
EPHA5	RET	1	MUT
TP53BP1	PTPRD	1	MUT
EP300	TNFAIP3	1	MUT
ANKRD11	CTCF	1	MUT
INPPL1	POLD1	1	MUT
KDM5A	EP300	1	MUT
MPL	SLX4	1	MUT
MAP3K1	SLX4	1	MUT
ZFHX3	CTR9	1	MUT
EPHB1	FLT4	1	MUT
ATR	MSH6	1	MUT
KMT2B	TAP2	1	MUT
PMS2	DNMT3A	1	MUT
ATRX	ETV1	1	MUT
KMT2B	MDC1	1	MUT
PLCG2	CASP8	1	MUT
INHBA	ZFHX3	1	MUT
TSC1	SETD2	1	MUT
PTEN	RICTOR	1	MUT
DNMT3B	MALT1	1	MUT
KMT2D	INSR	1	MUT
AR	NF1	1	MUT
POLE	PTPRS	1	MUT
RPTOR	SLX4	1	MUT
FANCA	TNFAIP3	1	MUT
IGF1R	TET1	1	MUT
JAK2	NOTCH1	1	MUT
DOT1L	NTRK3	1	MUT
IGF1R	TP53BP1	1	MUT
ATRX	IRS2	1	MUT
TGFBR2	BARD1	1	MUT
ETV1	PAK7	1	MUT
SOX9	JAK3	1	MUT
PTEN	FLCN	1	MUT
NOTCH1	AR	1	MUT
PIK3C2G	NOTCH2	1	MUT
FAT1	JAK2	1	MUT
NF1	NTRK2	1	MUT
AKT1	MTOR	1	MUT
RECQL	FBXW7	1	MUT
ABL1	IGF1R	1	MUT
ATRX	RICTOR	1	MUT
PIK3C2G	MET	1	MUT
AXIN2	POLD1	1	MUT
NOTCH3	NKX2-1	1	MUT
PTPRS	ALOX12B	1	MUT
JAK2	NOTCH3	1	MUT
FGFR1	RASA1	1	MUT
EPHA5	DDR2	1	MUT
TCF7L2	AXL	1	MUT
FLCN	KMT2B	1	MUT
FLCN	ASXL2	1	MUT
BRCA2	KMT2C	1	MUT
SYK	DNMT3A	1	MUT
KMT2D	IRS2	1	MUT
EPHA5	RPS6KA4	1	MUT
FLT4	MITF	1	MUT
NCOA3	SETD2	1	MUT
RNF43	FLT4	1	MUT
MED12	KMT2C	1	MUT
PTPRS	PAK7	1	MUT
MGA	DNMT3A	1	MUT
DOT1L	EGFR	1	MUT
DIS3	ATR	1	MUT
KMT2D	MPL	1	MUT
NOTCH4	GRIN2A	1	MUT
ARID2	GLI1	1	MUT
IRS1	KDM5A	1	MUT
RAD54L	MALT1	1	MUT
CDH1	ROS1	1	MUT
WHSC1	MET	1	MUT
DNMT3A	HNF1A	1	MUT
NOTCH4	FLT4	1	MUT
PTPRS	CSF3R	1	MUT
PTEN	BLM	1	MUT
CYLD	PRKD1	1	MUT
KMT2B	RASA1	1	MUT
NOTCH4	RECQL	1	MUT
EP300	CCND2	1	MUT
PMS2	INPP4A	1	MUT
RPTOR	TCF3	1	MUT
ZFHX3	TSC2	1	MUT
GSK3B	PBRM1	1	MUT
WHSC1	KDM5A	1	MUT
PTPRT	CDH1	1	MUT
PIK3CG	CTNNB1	1	MUT
IGF1R	CDH1	1	MUT
CARD11	TNFAIP3	1	MUT
EZH2	TCF7L2	1	MUT
IRS2	AXL	1	MUT
TGFBR2	ATR	1	MUT
POLE	YES1	1	MUT
ATRX	TCF7L2	1	MUT
CIC	IKBKE	1	MUT
CASP8	INPP4A	1	MUT
CTNNB1	EZH2	1	MUT
PTPRS	ETV1	1	MUT
DNMT3B	CYLD	1	MUT
NCOR1	ERBB3	1	MUT
FAT1	ASXL2	1	MUT
EPHA7	RPTOR	1	MUT
PIK3CG	RUNX1	1	MUT
SPEN	ERBB3	1	MUT
FLT3	KLF5	1	CNA
BAP1	LATS2	1	MUT
KMT2D	RICTOR	1	MUT
ASXL2	SETD2	1	MUT
BCOR	DNMT3A	1	MUT
PLCG2	DNMT3B	1	MUT
FLT3	TP53	1	MUT
TGFBR2	MSH3	1	MUT
HLA-B	CIC	1	MUT
ARID1A	MITF	1	MUT
POLE	SETD2	1	MUT
MET	NTRK2	1	MUT
RICTOR	ROS1	1	MUT
NCOR1	SESN3	1	MUT
RNF43	PGR	1	MUT
B2M	INPP4A	1	MUT
PIK3R1	CTR9	1	MUT
SMARCA4	EP300	1	MUT
MED12	PTPRS	1	MUT
CDC73	IRS2	1	MUT
RAD54L	SETD2	1	MUT
FLT4	NF1	1	MUT
DOT1L	PIK3CD	1	MUT
RAD50	PIK3CB	1	MUT
TET1	CASP8	1	MUT
MYC	RUNX1	1	MUT
EP300	RAD50	1	MUT
ZFHX3	KLF4	1	MUT
EPHA5	CTCF	1	MUT
RECQL4	ERBB3	1	MUT
PLCG2	BLM	1	MUT
LATS2	PTCH1	1	MUT
KMT2D	ETV1	1	MUT
DNMT3B	NTRK2	1	MUT
BRCA2	INPPL1	1	MUT
DNMT3B	PPP2R1A	1	MUT
CREBBP	PLCG2	1	MUT
FLCN	SH2B3	1	MUT
EPHA5	PARK2	1	MUT
BRCA2	MYC	1	MUT
POLE	B2M	1	MUT
ARID2	PTEN	1	MUT
BRCA2	CDC73	1	MUT
EPHA5	RECQL	1	MUT
PIK3CA	TGFBR1	1	MUT
BCOR	RAD50	1	MUT
MPL	RPTOR	1	MUT
MAP3K1	RPTOR	1	MUT
MITF	EPHA3	1	MUT
PTPRS	AXL	1	MUT
MYC	ATR	1	MUT
POLD1	TRAF7	1	MUT
PIK3R3	SPEN	1	MUT
TET1	MET	1	MUT
MYC	BRCA1	1	MUT
DOT1L	KMT2D	1	MUT
RB1	BCOR	1	MUT
TET1	KDM5A	1	MUT
ASXL1	ATRX	1	MUT
EPAS1	TCF7L2	1	MUT
KMT2A	MSH6	1	MUT
KMT2C	GLI1	1	MUT
POLE	TET1	1	MUT
RNF43	RASA1	1	MUT
MALT1	KDM5C	1	MUT
NTRK2	JAK1	1	MUT
PTPRS	ERCC3	1	MUT
PTEN	TEK	1	MUT
ATM	ATR	1	MUT
CYLD	KMT2A	1	MUT
PTEN	RAF1	1	MUT
EPHA5	NKX2-1	1	MUT
PRDM1	RASA1	1	MUT
FAT1	SETD2	1	MUT
RB1	B2M	1	MUT
KMT2D	RFWD2	1	MUT
POLE	PGR	1	MUT
WHSC1	NTRK1	1	MUT
AGO2	RAD54L	1	MUT
DOT1L	LATS2	1	MUT
MED12	TCF7L2	1	MUT
EPHA5	SMARCA4	1	MUT
PIK3R1	TET2	1	MUT
ARID1B	DNMT3B	1	MUT
FLT1	ANKRD11	1	MUT
RNF43	ERBB3	1	MUT
DIS3	NTRK2	1	MUT
ZFHX3	B2M	1	MUT
DNMT3B	FLT4	1	MUT
CTNNB1	PTCH1	1	MUT
FAT1	ELF3	1	MUT
FAT1	PTPRS	1	MUT
NOTCH4	CIC	1	MUT
RUNX1	SLX4	1	MUT
ERBB4	RPS6KA4	1	MUT
TEK	ERBB4	1	MUT
FAT1	INHBA	1	MUT
NBN	NKX2-1	1	MUT
NOTCH1	RPTOR	1	MUT
JAK2	DNMT3A	1	MUT
MGA	ERG	1	MUT
DOT1L	POLD1	1	MUT
IGF1R	DDR2	1	MUT
ATRX	ERCC3	1	MUT
TSC1	TET1	1	MUT
PIK3CG	ZFHX3	1	MUT
EP300	IKBKE	1	MUT
PGR	CDKN1B	1	MUT
NOTCH4	FGFR1	1	MUT
KMT2D	SMO	1	MUT
IGF1R	MAP3K1	1	MUT
FAT1	CTR9	1	MUT
AGO2	EPHA7	1	MUT
SMARCA4	KMT2B	1	MUT
MALT1	PMAIP1	1	CNA
POLE	BCOR	1	MUT
ARID2	AR	1	MUT
TP53	NKX3-1	1	MUT
PIK3R1	CDC73	1	MUT
TSC1	WHSC1	1	MUT
PIK3CD	TOP1	1	MUT
ARID2	BAP1	1	MUT
CDC73	SMO	1	MUT
INPPL1	ETV1	1	MUT
AMER1	PIK3C3	1	MUT
EGFR	TET2	1	MUT
TGFBR2	TSC2	1	MUT
EPHA7	INHBA	1	MUT
FAT1	KMT2C	1	MUT
JAK2	IRS1	1	MUT
ARID1A	RAD54L	1	MUT
KMT2B	PDCD1	1	MUT
IRS2	CSDE1	1	MUT
MGA	RAD50	1	MUT
PTPRS	GLI1	1	MUT
GRIN2A	SPRED1	1	MUT
ZFHX3	PIK3C2G	1	MUT
TGFBR2	INSR	1	MUT
ARID1A	KMT2C	1	MUT
RICTOR	NSD1	1	MUT
NOTCH4	TGFBR2	1	MUT
INSR	PPP2R1A	1	MUT
MED12	B2M	1	MUT
PREX2	INSR	1	MUT
ABL1	RNF43	1	MUT
AR	SETD2	1	MUT
BAP1	TCF7L2	1	MUT
ZFHX3	KDM6A	1	MUT
B2M	ASXL2	1	MUT
INPPL1	TCF7L2	1	MUT
KMT2B	ERG	1	MUT
POLE	TSC1	1	MUT
KMT2B	TNFAIP3	1	MUT
TGFBR2	RBM10	1	MUT
KDM5A	IKBKE	1	MUT
NOTCH1	MSH3	1	MUT
WHSC1	ERCC4	1	MUT
JAK2	ARID1A	1	MUT
CYSLTR2	MLH1	1	MUT
PIK3R1	PREX2	1	MUT
RICTOR	NOTCH3	1	MUT
ALK	ZFHX3	1	MUT
PRKD1	EPHA3	1	MUT
NOTCH1	ZFHX3	1	MUT
PTPRS	AXIN2	1	MUT
SPEN	ERG	1	MUT
ANKRD11	EZH2	1	MUT
MSH3	ZFHX3	1	MUT
PIK3CD	RAD50	1	MUT
PTEN	RPS6KA4	1	MUT
MGA	MITF	1	MUT
RICTOR	ARID5B	1	MUT
IGF1R	KDR	1	MUT
FLT4	NOTCH2	1	MUT
PLCG2	ROS1	1	MUT
FLT3	AR	1	MUT
KMT2C	PTPRD	1	MUT
NOTCH4	ZFHX3	1	MUT
DOT1L	INPPL1	1	MUT
ZFHX3	CDH1	1	MUT
SOX17	SPEN	1	MUT
CREBBP	BCL10	1	MUT
FLCN	SETD2	1	MUT
BCOR	NF1	1	MUT
ERCC5	KLF5	1	CNA
ARID1B	NOTCH4	1	MUT
KMT2D	MET	1	MUT
WHSC1	AR	1	MUT
TSC1	CDH1	1	MUT
KMT2D	KDM5A	1	MUT
POLE	WHSC1	1	MUT
ATM	IKBKE	1	MUT
MITF	POLD1	1	MUT
RAD54L	FLT4	1	MUT
NTRK3	CTNNB1	1	MUT
MED12	FBXW7	1	MUT
PIK3CG	NFE2L2	1	MUT
CDC73	MET	1	MUT
FGFR1	CDKN2A	1	MUT
SYK	RAD50	1	MUT
IGF1R	PIK3CG	1	MUT
NOTCH4	PTPRD	1	MUT
BRCA2	TET2	1	MUT
CARD11	SH2B3	1	MUT
RB1	WHSC1	1	MUT
NOTCH4	RASA1	1	MUT
ARID1A	NOTCH2	1	MUT
NOTCH1	SOX9	1	MUT
CASP8	ASXL2	1	MUT
WHSC1	PIK3R1	1	MUT
NCOA3	TET1	1	MUT
INPPL1	CDC73	1	MUT
MSH3	SOX9	1	MUT
MSH3	RASA1	1	MUT
B2M	RPTOR	1	MUT
PTPN11	NOTCH3	1	MUT
RNF43	TGFBR2	1	MUT
PLCG2	CYLD	1	MUT
SPEN	PDCD1	1	MUT
BRCA2	BLM	1	MUT
ERG	POLD1	1	MUT
FLT3	CSDE1	1	MUT
IRS1	PIK3R1	1	MUT
ROS1	AXL	1	MUT
FLT3	INPP4A	1	MUT
ATRX	SESN3	1	MUT
B2M	PIK3CD	1	MUT
FLT1	DAXX	1	MUT
SOX17	FLT4	1	MUT
ALK	ANKRD11	1	MUT
TGFBR2	KMT2C	1	MUT
NOTCH1	PIK3CD	1	MUT
ARID1B	AKT2	1	MUT
IRS1	PIK3CG	1	MUT
MET	TCF7L2	1	MUT
KMT2A	CTLA4	1	MUT
KMT2B	MSH6	1	MUT
KDM5A	GSK3B	1	MUT
BRCA2	EPAS1	1	MUT
DIS3	KMT2C	1	MUT
CEBPA	AMER1	1	MUT
POLE	ETV1	1	MUT
TGFBR2	INHBA	1	MUT
NOTCH1	ANKRD11	1	MUT
AR	IKBKE	1	MUT
RNF43	AXL	1	MUT
DOT1L	MSH3	1	MUT
FAT1	EPHA7	1	MUT
B2M	PMS2	1	MUT
TP53BP1	TCF3	1	MUT
POLE	RICTOR	1	MUT
PTPRS	CDH1	1	MUT
MSH3	ANKRD11	1	MUT
KMT2D	CDH1	1	MUT
TGFBR2	CTR9	1	MUT
ARID1A	SH2B3	1	MUT
NOTCH3	RPTOR	1	MUT
POLE	PAK7	1	MUT
NOTCH4	INPP4B	1	MUT
ERBB4	GLI1	1	MUT
SMARCA4	PIK3CD	1	MUT
FAT1	RAD54L	1	MUT
NOTCH1	EGFR	1	MUT
JAK2	RASA1	1	MUT
RAD54L	ALOX12B	1	MUT
KDR	ERBB2	1	MUT
POLE	IRS2	1	MUT
ARID2	PTCH1	1	MUT
NCOR1	SLX4	1	MUT
CIC	SETD2	1	MUT
SPEN	SLX4	1	MUT
POLD1	RPS6KA4	1	MUT
EPHA5	NTRK1	1	MUT
SMARCA4	NF1	1	MUT
NOTCH1	JAK1	1	MUT
FGFR1	INPP4A	1	MUT
PIK3CA	CD274	1	MUT
SETD2	RAF1	1	MUT
IGF1R	KDM5A	1	MUT
NOTCH4	NOTCH3	1	MUT
BCOR	EP300	1	MUT
NOTCH1	DAXX	1	MUT
ZFHX3	ETV1	1	MUT
TSC1	PAK7	1	MUT
PAX5	PRKD1	1	MUT
KMT2D	WHSC1	1	MUT
TSC1	IRS2	1	MUT
ARID2	AGO2	1	MUT
PIK3CG	RPTOR	1	MUT
NCOR1	PTCH1	1	MUT
ARID2	PIK3CG	1	MUT
IRS1	MAP3K1	1	MUT
MED12	BCL10	1	MUT
NOTCH4	ARID5B	1	MUT
BLM	NOTCH2	1	MUT
INHBA	EP300	1	MUT
SPEN	PTCH1	1	MUT
CREBBP	LATS2	1	MUT
IGF1R	MET	1	MUT
FLCN	DROSHA	1	MUT
RBM10	TCF3	1	MUT
ESR1	SETD2	1	MUT
B2M	RUNX1	1	MUT
EPHA7	POLD1	1	MUT
ANKRD11	MAP2K4	1	MUT
PIK3C2G	ARAF	1	MUT
PAK7	KIT	1	MUT
GSK3B	EPHA3	1	MUT
NOTCH4	ANKRD11	1	MUT
TET1	PIK3C2G	1	MUT
PIK3R1	INSR	1	MUT
CDKN2A	RPS6KB2	1	MUT
MITF	MAPK3	1	MUT
KDM5A	CYSLTR2	1	MUT
ZFHX3	IRS2	1	MUT
TET2	SLX4	1	MUT
CIC	KMT2C	1	MUT
DNMT3A	PPP2R1A	1	MUT
NOTCH3	PRKD1	1	MUT
PTPRS	TSC1	1	MUT
FAT1	POLD1	1	MUT
FGFR1	SLX4	1	MUT
PTPRD	WT1	1	MUT
NCOA3	ALOX12B	1	MUT
RAD54L	ETV1	1	MUT
ARID2	SLX4	1	MUT
ATRX	AXL	1	MUT
BRCA2	MPL	1	MUT
KMT2D	SOX17	1	MUT
PMS2	RAD50	1	MUT
MGA	CDKN2A	1	MUT
NOTCH4	MDC1	1	MUT
INPP4A	RAD50	1	MUT
NOTCH2	SLX4	1	MUT
NTRK2	RUNX1	1	MUT
CREBBP	SETD2	1	MUT
RB1	CDC73	1	MUT
ARID1A	MLH1	1	MUT
KMT2C	AXL	1	MUT
BRCA2	PPP6C	1	MUT
ZFHX3	TET2	1	MUT
NTRK3	SMARCA4	1	MUT
ANKRD11	FANCA	1	MUT
NOTCH4	SPEN	1	MUT
NCOR1	AR	1	MUT
ESR1	NTRK2	1	MUT
PTPRT	CTCF	1	MUT
POLE	TCF7L2	1	MUT
IKBKE	AXL	1	MUT
BRCA2	FLCN	1	MUT
PTPRS	EZH2	1	MUT
RNF43	FGFR1	1	MUT
RASA1	TCF7L2	1	MUT
ETV1	ERCC3	1	MUT
SESN3	WWTR1	1	MUT
PIK3CA	TAP2	1	MUT
ZFHX3	BCOR	1	MUT
