Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
TP53BP1	ALB	1	MUT
EPHA3	TEK	1	MUT
NOTCH3	NKX2-1	1	MUT
ARID2	MET	1	MUT
MITF	PMS2	1	MUT
APC	TCF7L2	1	MUT
ARID2	KDM5A	1	MUT
KMT2D	CHEK2	1	MUT
INPPL1	RAD54L	1	MUT
MITF	RUNX1	1	MUT
BRCA2	LATS1	1	MUT
TP53BP1	ZFHX3	1	MUT
DNMT3B	NTRK2	1	MUT
RAD21	NOTCH1	1	MUT
BRCA2	INPPL1	1	MUT
NKX3-1	FLT4	1	MUT
SMAD2	BAP1	1	MUT
POLE	MALT1	1	MUT
NCOR1	SESN3	1	MUT
JAK2	NSD1	1	MUT
ARID2	PARP1	1	MUT
SPEN	SESN3	1	MUT
CTNNB1	EZH2	1	MUT
PIK3CG	PMS2	1	MUT
CSF3R	MGA	1	MUT
EPHA7	RPTOR	1	MUT
RB1	SETD2	1	MUT
PIK3CG	RUNX1	1	MUT
JAK1	NCOR1	1	MUT
SPEN	ERBB3	1	MUT
ESR1	ARID2	1	MUT
PTEN	CDC73	1	MUT
ANKRD11	ROS1	1	MUT
FLT3	KLF5	1	CNA
CASP8	INPP4A	1	MUT
PIK3C2G	BTK	1	MUT
IKBKE	CREBBP	1	MUT
GRIN2A	PRDM1	1	MUT
PRKD1	FANCC	1	MUT
SETD2	ARID1B	1	MUT
MALT1	PMAIP1	1	CNA
SMAD2	PRKD1	1	MUT
TP53BP1	ERG	1	MUT
TEK	IRS1	1	MUT
PMS2	NF1	1	MUT
RUNX1	CSDE1	1	MUT
EPHA7	PTPRS	1	MUT
MGA	PAX5	1	MUT
ARID2	AR	1	MUT
PIK3CA	CIC	1	MUT
ALOX12B	PIK3CB	1	MUT
EZH2	MET	1	MUT
PLCG2	RAF1	1	MUT
IKBKE	CIC	1	MUT
TOP1	RAD50	1	MUT
ETV1	IGF1R	1	MUT
FYN	INPP4A	1	MUT
EPHA7	INHBA	1	MUT
NF1	CDH1	1	MUT
FAT1	KMT2C	1	MUT
PREX2	ATRX	1	MUT
IKBKE	ERBB3	1	MUT
PTPRD	DOT1L	1	MUT
AGO2	EPHA7	1	MUT
FAT1	CTR9	1	MUT
TET2	NKX2-1	1	MUT
KMT2A	MSH6	1	MUT
SETD2	KDR	1	MUT
EPAS1	TCF7L2	1	MUT
ALB	PIK3C2G	1	MUT
ZFHX3	WHSC1	1	MUT
DNMT3B	TSC1	1	MUT
ALOX12B	GPS2	1	CNA
TEK	PTCH1	1	MUT
BRCA2	CDC73	1	MUT
ALK	TGFBR1	1	MUT
MAP3K1	RPTOR	1	MUT
MYC	ATR	1	MUT
PLCG2	IKZF1	1	MUT
TET1	MET	1	MUT
ROS1	EZH2	1	MUT
TET1	KDM5A	1	MUT
NSD1	ZFHX3	1	MUT
KDR	PARP1	1	MUT
INSR	ARID1B	1	MUT
JAK1	GRIN2A	1	MUT
BRCA2	CASP8	1	MUT
RASA1	XPO1	1	MUT
FAT1	PIK3CB	1	MUT
TP53BP1	RNF43	1	MUT
PLK2	KDM5A	1	MUT
PIK3CA	CD274	1	MUT
ALB	UPF1	1	MUT
B2M	ATM	1	MUT
PTPRS	EZH2	1	MUT
DNMT3B	PGR	1	MUT
RB1	PALB2	1	MUT
ZFHX3	BCOR	1	MUT
ARID2	CSDE1	1	MUT
BLM	NTRK2	1	MUT
BRCA2	FLCN	1	MUT
B2M	NF1	1	MUT
ASXL2	TCF7L2	1	MUT
SMO	TOP1	1	MUT
FLT1	NSD1	1	MUT
NF1	TSC1	1	MUT
KMT2C	ERCC3	1	MUT
PRDM1	PTPN11	1	MUT
KDM5A	PARP1	1	MUT
AXL	ARID2	1	MUT
PLCG2	SOS1	1	MUT
B2M	PIK3CD	1	MUT
PIK3CG	ZFHX3	1	MUT
BRCA1	PIK3CG	1	MUT
DDR2	ATRX	1	MUT
FLT3	PTCH1	1	MUT
ATM	VTCN1	1	MUT
RB1	XPO1	1	MUT
POLE	PDGFRA	1	MUT
CTNNB1	PTCH1	1	MUT
BRCA1	PIK3C3	1	MUT
ANKRD11	MYOD1	1	MUT
RASA1	TET2	1	MUT
PDGFRA	PBRM1	1	MUT
MTOR	ARID1B	1	MUT
RB1	TET2	1	MUT
PTEN	CCND1	1	MUT
TEK	ERBB4	1	MUT
ARID5B	PBRM1	1	MUT
RET	SETD2	1	MUT
DIS3	NTRK2	1	MUT
ALK	RPTOR	1	MUT
FAT1	INHBA	1	MUT
PIK3C2G	PIK3R1	1	MUT
MSH6	PIK3C2G	1	MUT
ATRX	ERCC3	1	MUT
MAP3K1	PBRM1	1	MUT
AGO2	RAD54L	1	MUT
DNMT3B	PPP2R1A	1	MUT
PGR	EZH2	1	MUT
EZH2	SESN3	1	MUT
NF1	EZH2	1	MUT
SOX17	SPEN	1	MUT
ATRX	TSHR	1	MUT
INPPL1	MYC	1	MUT
EP300	PLCG2	1	MUT
TET1	RAF1	1	MUT
CDC73	AMER1	1	MUT
IKBKE	RASA1	1	MUT
AXL	KDM5C	1	MUT
RFWD2	KMT2D	1	MUT
NCOA3	PDGFRA	1	MUT
INPPL1	CDC73	1	MUT
BCL2L1	CRLF2	1	CNA
NCOA3	PGR	1	MUT
FGFR1	ERG	1	MUT
TP53BP1	RAD50	1	MUT
PLCG2	CYLD	1	MUT
PIK3CG	POLD1	1	MUT
BRCA2	BLM	1	MUT
RASA1	WHSC1	1	MUT
MTOR	PPP2R1A	1	MUT
TEK	SLX4	1	MUT
JAK1	DICER1	1	MUT
ANKRD11	CREBBP	1	MUT
NRAS	TCF7L2	1	MUT
DROSHA	NCOR1	1	MUT
ERBB3	PLK2	1	MUT
TEK	INPP4A	1	MUT
TEK	MSH6	1	MUT
TET1	SESN3	1	MUT
PTCH1	SLX4	1	MUT
MGA	NF1	1	MUT
INSR	PPP2R1A	1	MUT
NOTCH4	ALB	1	MUT
PREX2	INSR	1	MUT
AKT2	PLK2	1	MUT
RASA1	UPF1	1	MUT
TET1	MRE11A	1	MUT
MITF	KMT2D	1	MUT
NCOR1	EIF4A2	1	MUT
SETD2	PPP2R1A	1	MUT
FGFR1	RUNX1	1	MUT
JAK2	MSH6	1	MUT
KMT2D	SOS1	1	MUT
POLE	TSC1	1	MUT
SMO	INSR	1	MUT
FLT3	CSDE1	1	MUT
ATRX	SESN3	1	MUT
RET	ATRX	1	MUT
CDC73	MET	1	MUT
NTRK2	ANKRD11	1	MUT
CDC73	KDM5A	1	MUT
NOTCH4	PTPRD	1	MUT
BRCA2	TET2	1	MUT
MGA	RAD50	1	MUT
BRCA1	KDR	1	MUT
PTPRS	ERCC3	1	MUT
RB1	TP53BP1	1	MUT
PTPRT	GNAS	1	CNA
ATM	ATR	1	MUT
TET1	SOS1	1	MUT
RAD50	XPO1	1	MUT
ANKRD11	NOTCH1	1	MUT
PTEN	RAF1	1	MUT
EPHA5	NKX2-1	1	MUT
POLE	TET1	1	MUT
JAK1	FLT4	1	MUT
SMAD2	U2AF1	1	MUT
POLE	PGR	1	MUT
PIK3R1	XPO1	1	MUT
WHSC1	NTRK1	1	MUT
ZFHX3	TSC1	1	MUT
BRCA2	XPO1	1	MUT
NOTCH4	RASA1	1	MUT
INSR	CHEK2	1	MUT
RB1	WHSC1	1	MUT
CTNNB1	CSDE1	1	MUT
DROSHA	AXIN2	1	MUT
CTNNB1	INPP4A	1	MUT
ERCC5	KLF5	1	CNA
INSR	ALOX12B	1	MUT
PTEN	NCOR1	1	MUT
KMT2D	MET	1	MUT
UPF1	SETD2	1	MUT
MAP2K4	PARP1	1	MUT
PIK3CD	PAX5	1	MUT
TSC1	CDH1	1	MUT
IKBKE	PTPRD	1	MUT
POLE	WHSC1	1	MUT
AXL	PLCG2	1	MUT
NF1	CREBBP	1	MUT
DNMT3B	CDH1	1	MUT
AURKA	BCL2L1	1	CNA
ATR	PARP1	1	MUT
MED12	FBXW7	1	MUT
ATR	BLM	1	MUT
TET1	SMO	1	MUT
RB1	CDC73	1	MUT
B2M	JAK1	1	MUT
KMT2C	CREBBP	1	MUT
KMT2A	MGA	1	MUT
B2M	PMS2	1	MUT
TP53BP1	TCF3	1	MUT
BRCA1	SESN3	1	MUT
RPTOR	CTNNB1	1	MUT
JAK1	PPP2R1A	1	MUT
SMO	SUFU	1	MUT
PIK3CG	MAPK3	1	MUT
ARID5B	ANKRD11	1	MUT
FGFR1	INPP4A	1	MUT
PREX2	INHBA	1	MUT
NOTCH4	MDC1	1	MUT
DIS3	PTPRS	1	MUT
B2M	RUNX1	1	MUT
FGFR1	MSH6	1	MUT
PDGFRA	JAK1	1	MUT
AMER1	KRAS	1	MUT
MRE11A	NF1	1	MUT
ARID5B	JAK1	1	MUT
POLE	FLT1	1	MUT
PAK7	KIT	1	MUT
BRCA1	MRE11A	1	MUT
FAT1	EPHA7	1	MUT
EPHA3	POLE	1	MUT
POLE	ETV1	1	MUT
PREX2	PTPRS	1	MUT
BRCA2	SMARCA2	1	MUT
NKX3-1	PRKD1	1	MUT
SPEN	SLX4	1	MUT
POLE	RICTOR	1	MUT
ERBB4	AMER1	1	MUT
TEK	PTPRD	1	MUT
MTOR	DDR2	1	MUT
PDGFRA	PIK3CD	1	MUT
PIK3CG	TGFBR1	1	MUT
TOP1	STAG2	1	MUT
BRCA2	INSR	1	MUT
PREX2	KMT2C	1	MUT
BRCA1	NCOR1	1	MUT
PREX2	PIK3CB	1	MUT
SOX17	DICER1	1	MUT
FAT1	MAX	1	MUT
ALK	ETAA1	1	MUT
PREX2	SUFU	1	MUT
ALK	ANKRD11	1	MUT
EPHA7	NUF2	1	MUT
EPHA3	PPP2R1A	1	MUT
TET1	PIK3C2G	1	MUT
PREX2	INPPL1	1	MUT
DDR2	PIK3CB	1	MUT
PIK3C2G	KDR	1	MUT
ALK	ARID5B	1	MUT
SMAD4	GATA2	1	MUT
SMARCA2	RNF43	1	MUT
KMT2D	DNMT1	1	MUT
INSR	SETD2	1	MUT
ERBB3	NCOR1	1	MUT
KMT2D	WHSC1	1	MUT
SMAD3	ARID1B	1	MUT
ALK	NSD1	1	MUT
TEK	PTPN11	1	MUT
KMT2A	RASA1	1	MUT
TEK	ERBB3	1	MUT
SETD2	RAF1	1	MUT
RASA1	SMARCA2	1	MUT
IRS1	MAP3K1	1	MUT
IKBKE	NSD1	1	MUT
TEK	FGFR1	1	MUT
PIK3C3	AR	1	MUT
SOX17	FLT4	1	MUT
CDC73	WHSC1	1	MUT
ALK	NTRK3	1	MUT
IGF1R	KDM5A	1	MUT
IGF1R	MET	1	MUT
ESR1	SETD2	1	MUT
ALB	CDC73	1	MUT
POLE	ALOX12B	1	MUT
EGFR	USP8	1	MUT
DDR2	SUFU	1	MUT
TEK	MTOR	1	MUT
RB1	CHEK2	1	MUT
NOTCH3	PRKD1	1	MUT
KMT2D	UPF1	1	MUT
EP300	PARP1	1	MUT
CDC73	TSC1	1	MUT
POLE	ALK	1	MUT
ATR	RAD50	1	MUT
ZFHX3	RICTOR	1	MUT
TGFBR1	NSD1	1	MUT
PIK3C3	TBX3	1	MUT
DICER1	RNF43	1	MUT
SETD2	IKZF1	1	MUT
SLX4	PPP2R1A	1	MUT
POLE	CHEK2	1	MUT
PREX2	LATS1	1	MUT
JAK2	MTOR	1	MUT
PIK3CG	RPTOR	1	MUT
NSD1	PBRM1	1	MUT
IGF1R	RET	1	MUT
NCOR1	SLX4	1	MUT
AGO2	IKBKE	1	MUT
INPPL1	INSR	1	MUT
ATM	PARP1	1	MUT
RASA1	CASP8	1	MUT
PRKD1	PBRM1	1	MUT
RPTOR	NF1	1	MUT
TET2	TBX3	1	MUT
PGR	WHSC1	1	MUT
NOTCH4	PRKD1	1	MUT
NCOA3	PPP2R1A	1	MUT
TEK	ALB	1	MUT
JAK2	ZFHX3	1	MUT
IGF1R	SESN3	1	MUT
MED12	ALOX12B	1	MUT
MSH6	UPF1	1	MUT
ARID1B	FLCN	1	MUT
PLK2	SMO	1	MUT
PIK3CG	ATXN7	1	MUT
RPTOR	JAK1	1	MUT
BRCA1	DDR2	1	MUT
KMT2B	PIK3CA	1	MUT
AGO2	BRCA1	1	MUT
NOTCH4	IGF1R	1	MUT
CDK8	PTPN11	1	MUT
JAK2	ALB	1	MUT
KDM5C	CREBBP	1	MUT
INPP4A	RAD50	1	MUT
ANKRD11	FLT4	1	MUT
BRCA2	RICTOR	1	MUT
INHBA	FH	1	MUT
DDR2	TOP1	1	MUT
PTCH1	MGA	1	MUT
ARID2	SLX4	1	MUT
MED12	RARA	1	MUT
ZFHX3	XPO1	1	MUT
ERBB3	PIK3C3	1	MUT
RFWD2	ZFHX3	1	MUT
MYC	IDH2	1	CNA
ZFHX3	TET2	1	MUT
RAD50	RICTOR	1	MUT
JAK1	PIK3R1	1	MUT
BRCA1	MAP3K1	1	MUT
FAT1	BIRC3	1	MUT
NCOR1	AR	1	MUT
TEK	MGA	1	MUT
ERBB4	SESN3	1	MUT
ESR1	NTRK2	1	MUT
EPHA7	LATS2	1	MUT
INSR	NTRK2	1	MUT
POLE	IRS2	1	MUT
EPHA7	KMT2D	1	MUT
NSD1	CIC	1	MUT
PTPRD	WT1	1	MUT
ATR	NF1	1	MUT
CDC73	PIK3C2G	1	MUT
FLT3	ALB	1	MUT
POLE	PAK7	1	MUT
NKX3-1	IGF1R	1	MUT
SMAD2	NSD1	1	MUT
RASA1	RICTOR	1	MUT
TET1	PRKAR1A	1	MUT
NOTCH4	INPP4B	1	MUT
ROS1	MYOD1	1	MUT
CTNNB1	ALB	1	MUT
PLCG2	KDM5C	1	MUT
RB1	RICTOR	1	MUT
FAT1	RAD54L	1	MUT
UPF1	NUF2	1	MUT
JAK2	RASA1	1	MUT
PREX2	CTR9	1	MUT
KMT2C	EZH2	1	MUT
ATM	PBRM1	1	MUT
ETV1	EZH2	1	MUT
RAF1	PAX5	1	MUT
PLCG2	FYN	1	MUT
FAT1	PLCG2	1	MUT
KMT2A	ERBB4	1	MUT
NCOA3	ETV1	1	MUT
MED12	CHEK2	1	MUT
CASP8	RAD50	1	MUT
INSR	CYLD	1	MUT
FLT3	MGA	1	MUT
IGF1R	RAF1	1	MUT
SOX17	NOTCH1	1	MUT
TOP1	CUL3	1	MUT
TET2	AR	1	MUT
NCOR1	CSDE1	1	MUT
KMT2D	PIK3C2G	1	MUT
CTNNB1	MGA	1	MUT
PGR	TP53BP1	1	MUT
NOTCH3	PBRM1	1	MUT
PIK3C2G	PPP2R1A	1	MUT
DIS3	SETD2	1	MUT
ATRX	EZH2	1	MUT
MAP3K1	JAK1	1	MUT
TEK	RASA1	1	MUT
TSC1	TCF7L2	1	MUT
PIK3C2G	KIT	1	MUT
IRS1	NF1	1	MUT
KMT2D	PIK3CA	1	MUT
KDM5A	RNF43	1	MUT
KMT2C	XPO1	1	MUT
BIRC3	CSDE1	1	MUT
FLT1	PPP2R1A	1	MUT
ATM	DIS3	1	MUT
NOTCH4	PGR	1	MUT
AXL	JAK1	1	MUT
INPPL1	KMT2A	1	MUT
KMT2C	TET2	1	MUT
SETD2	NUF2	1	MUT
FAT1	TGFBR1	1	MUT
PTPRS	IRS2	1	MUT
KMT2C	TCF7L2	1	MUT
SOX17	RICTOR	1	MUT
LATS2	ARAF	1	MUT
FGFR1	DDR2	1	MUT
RUNX1	KDM5A	1	MUT
PTPRS	RICTOR	1	MUT
SPEN	NCOR1	1	MUT
FYN	KDM5A	1	MUT
ARID2	SOS1	1	MUT
PLCG2	PARP1	1	MUT
PIK3C2G	SETD2	1	MUT
CASP8	AR	1	MUT
PDGFRA	GRIN2A	1	MUT
SLX4	ATRX	1	MUT
ETV1	TET2	1	MUT
MTOR	PLCG2	1	MUT
PTEN	PARP1	1	MUT
DROSHA	MED12	1	MUT
NF1	EPAS1	1	MUT
ERBB3	PLCG2	1	MUT
PMS2	CSDE1	1	MUT
ATRX	XPO1	1	MUT
KMT2A	KDM5A	1	MUT
PGR	INSR	1	MUT
NKX3-1	TSC1	1	MUT
STAG2	ERCC3	1	MUT
ALK	PGR	1	MUT
FGFR1	MAP3K1	1	MUT
IKBKE	TET1	1	MUT
IKBKE	TP53BP1	1	MUT
IKBKE	PGR	1	MUT
ETV1	XPO1	1	MUT
MITF	NSD1	1	MUT
DNMT3B	FGFR4	1	MUT
DDR2	ERBB4	1	MUT
NOTCH2	RET	1	MUT
NTRK2	KDR	1	MUT
B2M	CSDE1	1	MUT
INPP4A	KDM5A	1	MUT
ALB	ERG	1	MUT
BRCA1	ARID2	1	MUT
NTRK2	ARID1B	1	MUT
NTRK2	BTK	1	MUT
NCOR1	RAF1	1	MUT
SMO	TGFBR2	1	MUT
SOX17	ALK	1	MUT
FAT1	RPTOR	1	MUT
RAD54L	KMT2C	1	MUT
FLT1	ARAF	1	MUT
NOTCH4	PDGFRA	1	MUT
WHSC1	EPHA5	1	MUT
PMS2	PMS1	1	MUT
DIS3	MSH3	1	MUT
INHBA	ERBB4	1	MUT
FGFR1	TSHR	1	MUT
EPHA3	SETD2	1	MUT
MAP2K4	AR	1	MUT
INHBA	HLA-B	1	MUT
FGFR1	NCOR1	1	MUT
INPPL1	KMT2D	1	MUT
PTCH1	PIK3C2G	1	MUT
PBRM1	VTCN1	1	MUT
ASXL1	TP63	1	MUT
CDK8	WHSC1	1	MUT
MAP2K4	PIK3R1	1	MUT
FAT1	PBRM1	1	MUT
ZFHX3	STAG2	1	MUT
FANCA	CTNNB1	1	MUT
ETV1	CDC73	1	MUT
DNMT3B	CUL3	1	MUT
MAP3K1	PIK3R1	1	MUT
FAT1	CIC	1	MUT
NCOR1	IKZF1	1	MUT
PIK3CG	NOTCH1	1	MUT
INPPL1	RAD21	1	MUT
ABL1	TEK	1	MUT
PREX2	ZFHX3	1	MUT
PRKD1	FLT4	1	MUT
FLT1	ALOX12B	1	MUT
CREBBP	KIT	1	MUT
TP53BP1	MGA	1	MUT
NCOA3	KMT2C	1	MUT
KMT2C	CDC73	1	MUT
CCND2	DNMT3A	1	MUT
NCOA3	PIK3CB	1	MUT
SMO	ZFHX3	1	MUT
SPEN	MRE11A	1	MUT
EP300	JAK1	1	MUT
MSH6	NF1	1	MUT
CASP8	PIK3R1	1	MUT
DNMT3B	SRC	1	CNA
ALB	NF1	1	MUT
CTNNB1	CCND1	1	MUT
POLE	FGFR4	1	MUT
PIK3CG	ETAA1	1	MUT
ETV1	NOTCH4	1	MUT
DUSP4	FGFR3	1	CNA
FYN	SESN3	1	MUT
CTR9	NTRK2	1	MUT
AMER1	EPHA5	1	MUT
ERG	ETAA1	1	MUT
ATM	NSD1	1	MUT
ARID2	RAF1	1	MUT
CARD11	RAC1	1	CNA
IKBKE	TSC1	1	MUT
KMT2A	RET	1	MUT
NCOR1	ROS1	1	MUT
AURKA	RECQL4	1	CNA
FGFR1	PIK3CG	1	MUT
CDC73	MED12	1	MUT
ETV1	TP53BP1	1	MUT
TET1	PARP1	1	MUT
TET1	BLM	1	MUT
PHOX2B	AR	1	MUT
KMT2D	MED12	1	MUT
BRCA1	RB1	1	MUT
RFWD2	INPP4B	1	MUT
FAT1	ZFHX3	1	MUT
RAD50	RNF43	1	MUT
TEK	MET	1	MUT
NCOA3	ATRX	1	MUT
ATR	RNF43	1	MUT
ETV1	WHSC1	1	MUT
TEK	KDM5A	1	MUT
PTPRS	XPO1	1	MUT
RUNX1	NCOR1	1	MUT
NSD1	EZH2	1	MUT
ALK	DICER1	1	MUT
ERBB3	NOTCH2	1	MUT
NCOA3	CUL3	1	MUT
CTNNB1	SOS1	1	MUT
BLM	KMT2D	1	MUT
DNMT3B	INSR	1	MUT
PTPRS	TET2	1	MUT
KMT2C	WHSC1	1	MUT
ESR1	RAD21	1	MUT
DNMT3B	EPAS1	1	MUT
BRCA1	KDM5C	1	MUT
NSD1	CREBBP	1	MUT
CTNNB1	MET	1	MUT
TP53BP1	PTCH1	1	MUT
CTNNB1	FYN	1	MUT
B2M	PTEN	1	MUT
NCOR1	CYLD	1	MUT
EGFR	STAG2	1	MUT
KMT2D	CASP8	1	MUT
B2M	PIK3R1	1	MUT
EPHA3	NTRK2	1	MUT
NCOR1	DDR2	1	MUT
EZH2	XPO1	1	MUT
NF1	SMARCA2	1	MUT
AGO2	BRD4	1	MUT
MSH3	FLT4	1	MUT
PIK3CG	NSD1	1	MUT
NOTCH4	WHSC1	1	MUT
SRC	TOP1	1	CNA
JAK1	NTRK2	1	MUT
TET1	MED12	1	MUT
TET1	KMT2B	1	MUT
NOTCH2	RAF1	1	MUT
ERG	NSD1	1	MUT
POLE	TOP1	1	MUT
CDC73	CASP8	1	MUT
TEK	SMO	1	MUT
ERBB3	KDM5C	1	MUT
TOP1	INPP4A	1	MUT
MYC	MAPKAP1	1	MUT
KMT2C	TP53BP1	1	MUT
NOTCH4	TSC1	1	MUT
CTNNB1	KDM5A	1	MUT
RASA1	PRDM1	1	MUT
PTEN	IL7R	1	MUT
MITF	ANKRD11	1	MUT
FYN	RAF1	1	MUT
FAT1	KIT	1	MUT
MALT1	GSK3B	1	MUT
PIK3CG	NOTCH3	1	MUT
ETAA1	NSD1	1	MUT
ARID2	NCOR1	1	MUT
B2M	BRCA2	1	MUT
RB1	NRAS	1	MUT
POLE	ATRX	1	MUT
NTRK2	PPP2R1A	1	MUT
PIK3C3	KDR	1	MUT
AR	PBRM1	1	MUT
MYC	NSD1	1	MUT
RFWD2	ETAA1	1	MUT
EP300	PIK3CD	1	MUT
ESR1	BRCA1	1	MUT
MYC	EIF4A2	1	MUT
JAK1	SETD2	1	MUT
PIK3CG	APC	1	MUT
SMAD2	ARID1B	1	MUT
FAT1	ANKRD11	1	MUT
CTNNB1	UPF1	1	MUT
DNMT3B	INPPL1	1	MUT
PIK3C3	RAF1	1	MUT
DIS3	PBRM1	1	MUT
MET	PIK3CB	1	MUT
PTPRS	FH	1	MUT
TET2	FYN	1	MUT
MET	SUFU	1	MUT
RET	INPP4B	1	MUT
NTRK3	IKZF1	1	MUT
ATM	PIK3R1	1	MUT
B2M	PIK3CG	1	MUT
ATM	MAP2K4	1	MUT
KMT2C	SMARCA2	1	MUT
NOTCH3	DNAJB1	1	CNA
RUNX1	PIK3C2G	1	MUT
TEK	TET1	1	MUT
ETV1	INSR	1	MUT
TEK	TP53BP1	1	MUT
MGA	MRE11A	1	MUT
POLE	RAD21	1	MUT
ALK	NKX3-1	1	MUT
RAD54L	KMT2D	1	MUT
ROS1	SPRED1	1	MUT
DNMT3B	SUFU	1	MUT
TET2	MET	1	MUT
BCL2L1	NKX3-1	1	CNA
CTR9	PLCG2	1	MUT
FGF19	FGF3	1	CNA
NCOA3	SESN1	1	MUT
DNMT3B	PTPRS	1	MUT
TP53BP1	MRE11A	1	MUT
TEK	WHSC1	1	MUT
TET2	KDM5A	1	MUT
GNAQ	NOTCH3	1	MUT
NTRK2	CYLD	1	MUT
KMT2D	PAX5	1	MUT
MRE11A	SLX4	1	MUT
JAK1	BIRC3	1	MUT
TET1	RAD50	1	MUT
PIK3C2G	PLCG2	1	MUT
NTRK2	DDR2	1	MUT
MGA	TSHR	1	MUT
ROS1	ATRX	1	MUT
DDR2	PTPN11	1	MUT
KMT2D	TNFAIP3	1	MUT
BRCA1	BLM	1	MUT
KDR	PMS1	1	MUT
TET1	PAX5	1	MUT
PIK3C3	SOS1	1	MUT
PRKD1	PPP2R1A	1	MUT
FAT1	NSD1	1	MUT
TOP1	TSHR	1	MUT
NF1	PIK3CB	1	MUT
TGFBR1	ARID1B	1	MUT
ERBB4	FLCN	1	MUT
NF1	SUFU	1	MUT
TET2	EPHA5	1	MUT
PDGFRA	KDR	1	MUT
ATM	PLK2	1	MUT
ABL1	SOX17	1	MUT
PGR	PIK3CB	1	MUT
ESR1	PBRM1	1	MUT
PIK3CB	RAF1	1	MUT
ATR	ERBB4	1	MUT
BRCA1	MED12	1	MUT
BRCA1	KMT2B	1	MUT
TEK	PDGFRA	1	MUT
B2M	MAP3K1	1	MUT
DDR2	IGF1R	1	MUT
INPP4B	PIK3CB	1	MUT
PTPRS	ATRX	1	MUT
ANKRD11	PIK3CB	1	MUT
SETD2	PARP1	1	MUT
FLT3	WHSC1	1	MUT
KMT2C	INSR	1	MUT
PIK3CA	SMYD3	1	MUT
BLM	PBRM1	1	MUT
CTNNB1	WHSC1	1	MUT
KMT2C	EPAS1	1	MUT
JAK2	TET1	1	MUT
NOTCH4	ALOX12B	1	MUT
FLT1	NTRK2	1	MUT
ROS1	STAG2	1	MUT
POLE	KMT2D	1	MUT
POLE	SESN1	1	MUT
JAK1	PLCG2	1	MUT
BRCA1	DNMT3B	1	MUT
INPPL1	ZFHX3	1	MUT
FLT1	CYLD	1	MUT
FAT1	ARID5B	1	MUT
EPHA3	RAD54L	1	MUT
BRCA2	DNMT3A	1	MUT
PTEN	RAD50	1	MUT
DNMT3B	BIRC3	1	MUT
KMT2A	PIK3C2G	1	MUT
DNMT3B	PIK3CB	1	MUT
ATM	NKX2-1	1	MUT
FLT1	ARID1B	1	MUT
NOTCH3	PGR	1	MUT
POLE	SUFU	1	MUT
MSH6	ERCC2	1	MUT
BRCA2	MSH6	1	MUT
NF1	ATRX	1	MUT
PREX2	PTPRD	1	MUT
NCOR1	SOS1	1	MUT
ALOX12B	INPP4B	1	MUT
PRKD1	APC	1	MUT
ERBB3	ARID2	1	MUT
PTPRK	RSPO3	1	SV
ANKRD11	SETD2	1	MUT
PGR	ATRX	1	MUT
PIK3C3	DDR2	1	MUT
ARID2	KDM5C	1	MUT
KMT2D	EPAS1	1	MUT
FGFR1	AXIN2	1	MUT
BCL2L1	PLK2	1	CNA
BRCA1	UPF1	1	MUT
ETV1	RICTOR	1	MUT
EPHA3	PTPRS	1	MUT
POLE	INPPL1	1	MUT
TET2	RAF1	1	MUT
POLE	PIK3CB	1	MUT
NOTCH4	TCF7L2	1	MUT
CYLD	EZH2	1	MUT
PIK3C2G	PTPRS	1	MUT
ATR	AR	1	MUT
POLE	CTR9	1	MUT
EPHA7	SPEN	1	MUT
TET2	IKZF1	1	MUT
NCOR1	RET	1	MUT
PREX2	RASA1	1	MUT
FGFR1	SESN3	1	MUT
ARID2	FYN	1	MUT
PDGFRA	PIK3R1	1	MUT
CTNNB1	PRKAR1A	1	MUT
AURKA	AXL	1	MUT
ARID5B	PIK3R1	1	MUT
NOTCH4	AKT3	1	MUT
SMO	RASA1	1	MUT
TEK	PIK3C2G	1	MUT
MRE11A	TBX3	1	MUT
FGFR1	MRE11A	1	MUT
SMAD2	PPP2R1A	1	MUT
POLE	KMT2C	1	MUT
MSH6	PAX5	1	MUT
ATR	INPP4A	1	MUT
NOTCH1	TRAF2	1	CNA
NSD1	GRIN2A	1	MUT
SESN3	ARAF	1	MUT
CASP8	KDR	1	MUT
TGFBR1	PPP2R1A	1	MUT
SLX4	SUFU	1	MUT
SLX4	PTPRS	1	MUT
ERBB4	TET2	1	MUT
AURKA	EZH2	1	MUT
TEK	UPF1	1	MUT
PREX2	TGFBR1	1	MUT
NCOR1	FYN	1	MUT
BRCA1	NOTCH4	1	MUT
MAP3K1	ALOX12B	1	MUT
SMO	TGFBR1	1	MUT
DIS3	TGFBR1	1	MUT
POLE	KMT2A	1	MUT
PIK3C3	NCOR1	1	MUT
PTEN	MITF	1	MUT
BLM	PARP1	1	MUT
PIK3CG	GRIN2A	1	MUT
TP53BP1	SESN3	1	MUT
FOXA1	RECQL4	1	MUT
MSH6	TOP1	1	MUT
ERBB4	XPO1	1	MUT
TEK	TSC1	1	MUT
JAK1	PTPRS	1	MUT
NTRK2	ROS1	1	MUT
KMT2C	RICTOR	1	MUT
RAD54L	BIRC3	1	MUT
KMT2D	RAD50	1	MUT
DDR2	PTPRD	1	MUT
MYC	RECQL	1	MUT
