Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
CHEK2	MAPK1	1	CNA
FGFR1	IKBKE	1	MUT
TP53BP1	RTEL1-TNFRSF6B	1	MUT
TET2	ERCC2	1	MUT
GRIN2A	EPHA5	1	MUT
TP53	TBX3	1	MUT
PIK3C2G	PREX2	1	MUT
EPHA3	INPP4A	1	MUT
TMPRSS2	SMARCB1	1	MUT
SLX4	CASP8	1	MUT
YES1	NCOR1	1	MUT
EPHB1	PDGFRA	1	MUT
CEBPA	RAC1	1	CNA
KMT2C	NOTCH4	1	MUT
BRCA1	YES1	1	MUT
TET1	PARP1	1	MUT
MLH1	BRIP1	1	MUT
NOTCH1	SPRED1	1	MUT
RPTOR	MAPKAP1	1	MUT
MUTYH	FUBP1	1	MUT
NF1	BRIP1	1	MUT
NTRK1	ANKRD11	1	MUT
DNAJB1	RPS6KB2	1	MUT
SHQ1	TGFBR2	1	MUT
PTPRT	TBX3	1	MUT
KMT2D	KMT2B	1	MUT
ERBB4	CD79B	1	MUT
PDGFRA	HIST1H3D	1	MUT
ERF	IGF1	1	MUT
NKX2-1	SDHA	1	CNA
BIRC3	YAP1	1	CNA
KDR	REST	1	CNA
PTPRT	PTCH1	1	MUT
MYCN	INPP4A	1	MUT
HGF	EPHA3	1	MUT
CIC	ARID1A	1	MUT
ARID1B	KMT2D	1	MUT
NTRK1	PTPRT	1	MUT
DAXX	NF2	1	MUT
EIF4A2	PIK3CB	1	CNA
DDR2	SETDB1	1	CNA
TP63	EPCAM	1	CNA
WHSC1L1	MSH3	1	MUT
PTPRD	NTRK3	1	MUT
NF1	PMS1	1	MUT
NUF2	MYOD1	1	MUT
EPHB1	AXIN2	1	MUT
TP53	STAT5B	1	MUT
BABAM1	DNAJB1	1	CNA
PREX2	IDH1	1	MUT
ERBB4	NTRK3	1	MUT
TET1	TSHR	1	MUT
PRDM14	GREM1	1	CNA
CIC	SMYD3	1	MUT
FAT1	DOT1L	1	MUT
FLT3	HNF1A	1	MUT
PHOX2B	NOTCH2	1	MUT
PIK3R1	SOX9	1	MUT
BRD4	PIK3R2	1	MUT
JAK2	ERCC3	1	MUT
ALK	JUN	1	MUT
SMARCA4	CHEK2	1	MUT
FLCN	CDKN2Ap16INK4A	1	CNA
EPHA7	RASA1	1	MUT
ERBB4	TERT	1	MUT
KMT2D	PTEN	1	MUT
PIK3C2G	TP63	1	MUT
PPM1D	IRS1	1	MUT
FAT1	MYCN	1	MUT
LATS2	SUZ12	1	MUT
PREX2	IRS1	1	MUT
SHQ1	ZFHX3	1	MUT
ERBB4	CDK12	1	MUT
MGA	NOTCH3	1	MUT
CSF1R	WT1	1	MUT
KMT2A	AMER1	1	MUT
EPHA7	TET1	1	MUT
BCOR	NOTCH4	1	MUT
NTRK1	EPHA5	1	MUT
RPS6KA4	NOTCH4	1	MUT
PTPRD	CYP19A1	1	MUT
AGO2	MAP3K13	1	CNA
INPPL1	GLI1	1	MUT
AR	EPHA3	1	MUT
TSHR	ARID1A	1	MUT
PTPRD	TBX3	1	MUT
PTPRD	CD274	1	CNA
TET1	CBL	1	MUT
CDKN2B	CDKN2Ap14ARF	1	CNA
TP63	EIF4E	1	MUT
PTCH1	FLT1	1	MUT
CSF3R	TMPRSS2	1	MUT
MTAP	EGFR	1	CNA
PTPRT	DROSHA	1	MUT
ERBB4	PIK3C2G	1	MUT
INPP4B	PTCH1	1	MUT
MAP3K13	TP53	1	MUT
KMT2A	AGO2	1	MUT
NBN	TCEB1	1	CNA
PAK7	CSDE1	1	MUT
TP53	PMS2	1	MUT
RECQL	STAT5B	1	MUT
IRS1	CXCR4	1	MUT
PIM1	VEGFA	1	CNA
PIK3CG	RXRA	1	MUT
RAD51D	SLFN11	1	CNA
MAP3K13	FGF4	1	CNA
TET1	NTRK3	1	MUT
KMT2D	CD79A	1	MUT
STAG2	AMER1	1	MUT
ESR1	ATM	1	MUT
FGF19	EPCAM	1	CNA
PTPRT	IRS1	1	MUT
EPHA3	RFWD2	1	MUT
EPHA3	CSF1R	1	MUT
PTPRT	RAC2	1	MUT
KMT2C	TP53BP1	1	MUT
INPPL1	IGF2	1	MUT
SESN2	RICTOR	1	MUT
TP53	TAP2	1	MUT
FLT3	VEGFA	1	MUT
CSF1R	ASXL2	1	MUT
CCND3	HLA-A	1	CNA
ARID2	B2M	1	MUT
NF1	SDHA	1	MUT
AMER1	SHQ1	1	MUT
TP53	PTPRS	1	MUT
PTPRT	NTRK3	1	MUT
KDM6A	PDCD1LG2	1	CNA
EPAS1	PTCH1	1	MUT
TSHR	FLT1	1	MUT
ATR	PTPRD	1	MUT
EPHA3	ZFHX3	1	MUT
INSR	MAP2K2	1	CNA
KMT2B	MGA	1	MUT
DDR2	H3C14	1	CNA
PAK7	MAPK1	1	MUT
AKT2	EIF4A2	1	CNA
SYK	HOXB13	1	MUT
FLT3	JUN	1	MUT
SDHC	SETDB1	1	CNA
CEBPA	CRKL	1	CNA
EIF1AX	ZRSR2	1	CNA
FAT1	SDHC	1	MUT
NCOA3	MEN1	1	MUT
CUL3	SRSF2	1	MUT
STAT5A	INSR	1	MUT
FAT1	KMT2D	1	MUT
PIK3C2G	DCUN1D1	1	CNA
RAD50	CCND2	1	MUT
NBN	PRDM14	1	CNA
INPP4B	HOXB13	1	MUT
INPP4B	EPHA5	1	MUT
FLT3	CIC	1	MUT
MDC1	FOXL2	1	MUT
TET2	NOTCH3	1	MUT
TET1	ZFHX3	1	MUT
SLX4	FLT1	1	MUT
BRAF	IKBKE	1	MUT
MAP3K13	CCND1	1	CNA
TP53	NSD3	1	CNA
ALK	IRS1	1	MUT
DUSP4	NSD3	1	CNA
CDKN2Ap14ARF	H3-4	1	CNA
TRAF2	PMS1	1	MUT
FAT1	PPM1D	1	MUT
MDC1	DIS3	1	MUT
TSHR	TBX3	1	MUT
EPHA7	EPHA3	1	MUT
NTRK3	NOTCH2	1	MUT
MALT1	BCL2	1	CNA
SMAD4	CTNNB1	1	MUT
CDKN1B	RECQL	1	CNA
TP53	WHSC1	1	MUT
ANKRD11	TRAF2	1	MUT
NKX3-1	WHSC1L1	1	CNA
PTPRD	PAK7	1	MUT
RTEL1	CDKN2Ap16INK4A	1	CNA
FGFR3	CCND1	1	CNA
CDKN2Ap14ARF	RAC1	1	CNA
LYN	MYC	1	CNA
EPHA3	BRAF	1	MUT
EPHB1	JAK2	1	MUT
CCND2	PIK3R1	1	MUT
BRCA1	INPPL1	1	MUT
PLCG2	NTRK3	1	MUT
AKT3	INHA	1	MUT
KMT2A	NOTCH4	1	MUT
BRCA2	FH	1	MUT
ARID1B	PPM1D	1	MUT
PAK7	IKZF1	1	MUT
ERCC4	ERCC3	1	MUT
FGFR3	TACC3	1	SV
ERBB4	POLE	1	MUT
KEAP1	FGFR2	1	MUT
CCND1	PAK1	1	CNA
NTRK1	EPHA3	1	MUT
KMT2D	SRSF2	1	MUT
ZFHX3	BRIP1	1	MUT
PTPRT	PAK7	1	MUT
LATS2	PTPN11	1	MUT
GRIN2A	IRS1	1	MUT
EPHA5	NOTCH3	1	MUT
AMER1	STAT5A	1	MUT
CCND2	RAD52	1	CNA
KDM5C	SUZ12	1	MUT
PTPRD	CSF1R	1	MUT
PAK7	B2M	1	MUT
NF1	PBRM1	1	MUT
PAK7	TET1	1	MUT
ATR	PPM1D	1	MUT
DICER1	VTCN1	1	MUT
KMT2A	ATRX	1	MUT
SLX4	POLE	1	MUT
SOX2	PIK3CB	1	CNA
FGFR4	JAK3	1	MUT
EPAS1	DROSHA	1	MUT
HGF	INPP4B	1	MUT
ESR1	TET2	1	MUT
EPHB1	IRF4	1	MUT
GATA3	IDH1	1	MUT
ERBB4	CSF3R	1	MUT
EPHA3	ATM	1	MUT
FLT4	MEN1	1	MUT
CARD11	ERCC3	1	MUT
H3F3C	CCND2	1	CNA
VEGFA	NRAS	1	MUT
MYCN	SMO	1	MUT
KMT2A	UPF1	1	MUT
NTRK3	TBX3	1	MUT
MDC1	PIK3C2G	1	MUT
CDK8	CYSLTR2	1	CNA
APC	KNSTRN	1	MUT
PARP1	PAX5	1	MUT
PGR	AKT3	1	MUT
CCND1	FGF4	1	CNA
INPPL1	TSC2	1	MUT
IRS2	KEAP1	1	MUT
CSF3R	SPEN	1	MUT
PLCG2	SMARCB1	1	MUT
NTRK2	BLM	1	MUT
PPP2R1A	ZFHX3	1	MUT
MITF	RET	1	MUT
FGF3	FGF19	1	CNA
SHQ1	ATM	1	MUT
KMT2C	EPHA3	1	MUT
TGFBR1	NTRK3	1	MUT
SMO	LATS1	1	MUT
PTPRT	CSF3R	1	MUT
AMER1	IGF2	1	MUT
ERBB4	CYSLTR2	1	MUT
FLT1	KEAP1	1	MUT
DNMT3A	FGF3	1	MUT
NF1	WT1	1	MUT
FOXL2	MYOD1	1	MUT
EPHA7	GATA2	1	MUT
AXIN2	HIST1H3E	1	MUT
PTPRD	REST	1	MUT
E2F3	RET	1	MUT
CHEK2	NF2	1	CNA
TP53	CTCF	1	MUT
DUSP4	SDHA	1	CNA
HGF	TP53	1	MUT
DCUN1D1	CDKN2A	1	CNA
TCF3	CARM1	1	CNA
POLE	DROSHA	1	MUT
KMT2D	SDHA	1	MUT
LATS2	CD274	1	CNA
LATS2	TBX3	1	MUT
JAK2	TAP2	1	MUT
PTPRT	ATM	1	MUT
NBN	FAM58A	1	CNA
ARID1B	NOTCH1	1	MUT
ARID2	FAT1	1	MUT
B2M	TP53BP1	1	CNA
ERCC4	SOCS1	1	CNA
JAK2	CD274	1	CNA
KMT2B	NTRK3	1	MUT
ABL1	ARID2	1	MUT
MYC	RAD21	1	CNA
PLCG2	HLA-B	1	MUT
PTPRD	EIF4E	1	MUT
PTPRT	MYCN	1	MUT
CD79A	CSF1R	1	MUT
FANCA	TRAF2	1	MUT
PARP1	VTCN1	1	MUT
DICER1	BCOR	1	MUT
HGF	POLD1	1	MUT
MLH1	BRD4	1	MUT
MLH1	MSH6	1	MUT
ATRX	VTCN1	1	MUT
RAD21	MDM2	1	CNA
PTCH1	GSK3B	1	MUT
SMO	EPCAM	1	MUT
ARID1B	ATR	1	MUT
RET	CYP19A1	1	MUT
NF1	PAK7	1	MUT
ERBB3	MLL	1	MUT
BCL6	FGF19	1	CNA
PPP2R1A	TET1	1	MUT
ZFHX3	MLH1	1	MUT
U2AF1	SDHB	1	MUT
FGF3	MLL2	1	MUT
CCNE1	MYOD1	1	MUT
PTPRT	ARID1A	1	MUT
DDR2	JAK3	1	MUT
AXL	INHBA	1	MUT
INPP4B	BRD4	1	MUT
KDM5C	TSHR	1	MUT
TP53	IKZF1	1	MUT
ERBB4	NF1	1	MUT
PDGFRA	PIK3C2G	1	MUT
PTPRD	SHQ1	1	MUT
PTPRT	POLE	1	MUT
INPP4B	CSF3R	1	MUT
ERBB4	INHA	1	MUT
RECQL	CCND2	1	CNA
IGF1R	POLE	1	MUT
MDC1	ACVR1	1	MUT
FOXA1	PRKD1	1	CNA
RASA1	SRC	1	MUT
DNAJB1	INSR	1	CNA
MPL	MYCL1	1	CNA
INPPL1	PTPRD	1	MUT
DICER1	PGR	1	MUT
PTPRT	RARA	1	MUT
MCL1	GNA11	1	CNA
TP53	TET1	1	MUT
BRD4	HIST1H3B	1	MUT
EPHB1	NTRK1	1	MUT
EPHA7	PIK3CG	1	MUT
FGF4	PAK1	1	CNA
KMT2D	TP53BP1	1	MUT
TP63	LATS1	1	MUT
KMT2D	TET1	1	MUT
EPHA3	SOX17	1	MUT
CSF1R	NOTCH4	1	MUT
ABL1	ERBB4	1	MUT
EPHA7	MAP2K1	1	MUT
TERT	RAC1	1	CNA
CDKN2Ap16INK4A	MTAP	1	CNA
MDC1	NTRK2	1	MUT
ATM	FGF3	1	MUT
FAT1	PIK3C3	1	MUT
BCL2	PMAIP1	1	CNA
ERBB4	ATM	1	MUT
PTPRT	SMO	1	MUT
BLM	INPP4A	1	MUT
ERBB4	KMT2D	1	MUT
NOTCH4	CARD11	1	MUT
INPPL1	FGF19	1	CNA
PGR	NOTCH2	1	MUT
NTRK3	CSDE1	1	MUT
CYLD	NF2	1	MUT
MDC1	PTPRT	1	MUT
PIK3CD	FLT1	1	MUT
MRE11A	EPHA3	1	MUT
BRIP1	FLT1	1	MUT
MGA	HIST1H1C	1	MUT
PTPRD	PIK3CD	1	MUT
ANKRD11	PAK7	1	MUT
FGFR4	CCND2	1	MUT
PIK3CG	PBRM1	1	MUT
FANCA	PTPN11	1	MUT
RECQL	RAD52	1	CNA
NFKBIA	NKX2-1	1	CNA
GRIN2A	POLE	1	MUT
PAK7	ZFHX3	1	MUT
RHEB	EZH2	1	CNA
PDGFRA	POLE	1	MUT
MYCN	KDM5A	1	MUT
CSF3R	TGFBR1	1	MUT
INSR	CALR	1	CNA
PTPRD	PRKN	1	CNA
ABL1	INPP4B	1	MUT
PDGFRA	JAK3	1	MUT
EPHA3	CSF3R	1	MUT
ARID2	NOTCH3	1	MUT
EPHA7	ESR1	1	MUT
MYOD1	DROSHA	1	MUT
FANCA	PTPRD	1	MUT
HGF	PIK3R1	1	MUT
PTPRD	RET	1	MUT
MAP3K13	B2M	1	CNA
BRCA1	FLT3	1	MUT
NTRK2	NEGR1	1	MUT
ERBB4	KMT2B	1	MUT
MTOR	TSC1	1	MUT
ESR1	PTPRD	1	MUT
NF1	B2M	1	MUT
PTEN	ARID1A	1	MUT
TET1	TMPRSS2	1	MUT
DCUN1D1	TP53	1	MUT
CCND1	RPS6KB2	1	CNA
EPHB1	FGFR1	1	MUT
HGF	PPARG	1	MUT
FAT1	AKT2	1	MUT
ARID1A	PIK3C3	1	MUT
PTPRT	RET	1	MUT
PDGFRA	REST	1	CNA
MGA	NCOR1	1	MUT
STAT5A	AXIN2	1	MUT
KIT	TP53	1	MUT
PGR	B2M	1	MUT
CARD11	CDKN2Ap14ARF	1	CNA
ATM	ASXL2	1	MUT
SPEN	ID3	1	CNA
ABL1	SLX4	1	MUT
ATR	NF1	1	MUT
FGF3	PAK1	1	CNA
TOP1	DOT1L	1	MUT
ARAF	TCF7L2	1	MUT
DCUN1D1	FGF4	1	CNA
LATS2	NTRK2	1	MUT
CBL	NCOA3	1	MUT
CD79A	TSHR	1	MUT
NF1	PGR	1	MUT
ABL1	IRS2	1	MUT
DICER1	EPHA3	1	MUT
FGFR1	TAP2	1	MUT
MAP3K1	EPHA5	1	MUT
CHEK2	MLL3	1	MUT
DCUN1D1	FAM46C	1	CNA
CREBBP	BRCA2	1	MUT
AMER1	RPS6KA4	1	MUT
YES1	MLL2	1	MUT
RASA1	SF3B1	1	MUT
CTCF	SMYD3	1	MUT
MDC1	PMAIP1	1	CNA
FGFR1	MYC	1	CNA
AMER1	FLT4	1	MUT
PPP2R1A	FOXO1	1	MUT
TP63	PTPRD	1	MUT
PIK3CA	FYN	1	MUT
DDR2	FANCA	1	MUT
PREX2	TSHR	1	MUT
SMARCA4	TMEM127	1	MUT
JUN	MSH3	1	MUT
HIST2H3C	HIST2H3D	1	CNA
AKT2	CDKN1B	1	CNA
RBM10	STK40	1	MUT
PTPRD	FBXW7	1	MUT
PIK3CG	CTCF	1	MUT
KMT2C	KMT2D	1	MUT
FLT4	MYD88	1	MUT
IRS1	SETD8	1	MUT
HGF	PTPRS	1	MUT
PDGFRA	BRD4	1	MUT
PTPRT	EP300	1	MUT
EPHB1	TSHR	1	MUT
ARID1B	INPP4B	1	MUT
HGF	TBX3	1	MUT
KMT2B	NOTCH2	1	MUT
BCL6	NSD1	1	MUT
AGO2	LYN	1	CNA
ATM	KRAS	1	MUT
MAP3K13	FANCA	1	MUT
TBX3	MLL	1	MUT
INPP4B	PGR	1	MUT
ZFHX3	SOS1	1	MUT
PIK3CG	TET1	1	MUT
EPHA7	LATS2	1	MUT
BRD4	DNAJB1	1	CNA
KEAP1	SCG5	1	MUT
XIAP	SH2D1A	1	CNA
INPP4B	TET1	1	MUT
RAD51B	MAX	1	CNA
ALOX12B	AURKB	1	CNA
KEAP1	MAP2K1	1	MUT
MTOR	PGR	1	MUT
NTRK3	SETD2	1	MUT
TSHR	SETD2	1	MUT
JUN	NCOR1	1	MUT
CCND1	EPCAM	1	CNA
PDCD1LG2	CDKN2Ap16INK4A	1	CNA
CCND1	FGF3	1	CNA
PARK2	MLL	1	MUT
DCUN1D1	FOXL2	1	CNA
TET1	CDK12	1	MUT
CD274	RB1	1	CNA
PMS2	MSH3	1	MUT
NF1	PDGFRA	1	MUT
CCNE1	CEBPA	1	CNA
KMT2D	ROS1	1	MUT
EPHB1	E2F3	1	MUT
KMT2D	ZFHX3	1	MUT
NCOR1	HIST1H3D	1	MUT
ERBB4	LATS1	1	MUT
KDM5C	MGA	1	MUT
EPHB1	BRCA2	1	MUT
AR	NOTCH1	1	MUT
MAP2K4	CDKN2Ap16INK4A	1	CNA
ARAF	SPEN	1	MUT
ATRX	RAD50	1	MUT
IRS1	FH	1	MUT
AKT3	KDM5A	1	MUT
MYCN	POLE	1	MUT
EPHA3	INHA	1	MUT
EPHB1	GLI1	1	MUT
FGF19	RXRA	1	MUT
CSF3R	TBX3	1	MUT
FGFR1	RICTOR	1	CNA
CD79A	AKT3	1	MUT
MTOR	TET1	1	MUT
KMT2C	RAD50	1	MUT
FGF4	EPCAM	1	CNA
FAT1	TP53	1	MUT
AKT2	ERF	1	CNA
ZFHX3	BRD4	1	MUT
ZFHX3	RFWD2	1	MUT
TRAF2	BRD4	1	MUT
ERBB3	CRLF2	1	MUT
NOTCH4	BRIP1	1	MUT
MTOR	CTCF	1	MUT
IL7R	PARP1	1	MUT
INPP4A	SUZ12	1	MUT
ATM	CCND1	1	MUT
INPPL1	MGA	1	MUT
EPHB1	KMT2C	1	MUT
SMAD2	CDK12	1	MUT
FAT1	NOTCH3	1	MUT
CSF1R	XRCC2	1	MUT
DCUN1D1	NFE2L2	1	CNA
KMT2B	CARM1	1	CNA
PARK2	PBRM1	1	MUT
STK11	KRAS	1	MUT
CSF3R	TET2	1	MUT
PDGFRA	PIK3CD	1	MUT
KMT2C	TP53	1	MUT
MDC1	IRS1	1	MUT
MSH6	HIST1H3G	1	MUT
FGF4	RPS6KB2	1	CNA
ERBB4	AMER1	1	MUT
PDGFRA	MYCN	1	MUT
PTPRT	WT1	1	MUT
PDGFRA	FLT1	1	MUT
INPPL1	NOTCH1	1	MUT
GNA11	MAP2K2	1	CNA
NOTCH1	EPHA5	1	MUT
RECQL4	EPHA5	1	MUT
CCNE1	TP53	1	MUT
IRS2	FGFR4	1	MUT
NUF2	EPHA5	1	MUT
DNMT3A	CSF3R	1	MUT
NTRK1	SDHC	1	CNA
BRCA1	GRIN2A	1	MUT
KMT2C	BRAF	1	MUT
GRIN2A	FLT1	1	MUT
SESN2	SMO	1	MUT
KEAP1	PDPK1	1	MUT
TET1	NCOA3	1	MUT
EPHA3	POLE	1	MUT
MAP3K13	EP300	1	MUT
ARID5B	IL10	1	MUT
IRS2	SMAD4	1	MUT
NUF2	SETDB1	1	CNA
TET1	CRKL	1	MUT
BRCA1	PARP1	1	MUT
SPEN	EPHA5	1	MUT
WHSC1L1	CUL3	1	MUT
SMARCA4	EZH2	1	MUT
SOX2	PRKCI	1	CNA
NF1	TEK	1	MUT
CDKN2B	PDCD1LG2	1	CNA
ATR	TP53	1	MUT
MYCN	PAK7	1	MUT
TP63	PRKCI	1	CNA
SHQ1	FOXP1	1	CNA
BRCA1	NCOR1	1	MUT
NTRK3	TET2	1	MUT
SDHC	PARP1	1	CNA
LATS2	CDK8	1	CNA
SOX17	KRAS	1	MUT
INPP4B	POLE	1	MUT
TEK	MTAP	1	CNA
CEBPA	NFKBIA	1	CNA
PTPRD	ZFHX3	1	MUT
TP53	GAB1	1	MUT
TP53	PAK7	1	MUT
PDCD1	PMS1	1	MUT
XPO1	FBXW7	1	MUT
KMT2D	INPP4A	1	MUT
ABL1	MTOR	1	MUT
ARID1B	TSHR	1	MUT
AURKB	MAP2K4	1	CNA
CREBBP	MYOD1	1	MUT
PARP1	RPTOR	1	MUT
RET	IDH2	1	MUT
BCL2	SMAD4	1	CNA
CDKN2Ap14ARF	IKZF1	1	CNA
ATRX	RET	1	MUT
AURKB	GPS2	1	CNA
TET1	CD79B	1	MUT
MYC	TCEB1	1	CNA
KDR	TET1	1	MUT
TAP1	FOXL2	1	MUT
GATA1	TBX3	1	MUT
IRS2	AXL	1	MUT
PDCD1	EPHA5	1	MUT
EPHA7	PDGFRA	1	MUT
KMT2A	CYSLTR2	1	MUT
PTPRT	STAT5B	1	MUT
FLT3	KMT2D	1	MUT
RAC1	EGFR	1	CNA
FGFR4	SOX9	1	MUT
TP53	RICTOR	1	MUT
FLCN	CDKN2Ap14ARF	1	CNA
ERBB4	JUN	1	MUT
KMT2D	STK19	1	MUT
BCL2L1	DNMT3B	1	CNA
MYOD1	CSDE1	1	MUT
CEBPA	NUP93	1	CNA
PRDM14	JAK3	1	MUT
RPS6KA4	EP300	1	MUT
ERBB4	ZFHX3	1	MUT
U2AF1	KRAS	1	MUT
MTAP	SMARCA2	1	CNA
PTPRT	MLL3	1	MUT
EPHA3	TET1	1	MUT
NTRK1	H3C14	1	CNA
WHSC1L1	AKT2	1	CNA
ARAF	ALB	1	MUT
AXL	EZH2	1	MUT
HGF	NRAS	1	MUT
CCND3	CDKN1A	1	CNA
KEAP1	RFWD2	1	MUT
KDR	CTCF	1	MUT
TSC2	BRCA2	1	MUT
CALR	GNA11	1	CNA
INPP4B	IRS1	1	MUT
PLCG2	MEN1	1	MUT
GATA3	TMPRSS2	1	MUT
EPHA3	SOX9	1	MUT
MAPK1	MSH3	1	MUT
ERCC3	PTPN11	1	MUT
MYC	ELOC	1	CNA
PPM1D	PAX5	1	MUT
MYCN	NTRK2	1	MUT
JAK2	RAD54L	1	MUT
DCUN1D1	EP300	1	CNA
EPHB1	MST1R	1	MUT
FGFR4	ZFHX3	1	MUT
NTRK1	H3F3C	1	MUT
RET	VTCN1	1	MUT
FAT1	GRIN2A	1	MUT
RUNX1	INHBA	1	MUT
AGO2	RAD21	1	CNA
PTPRT	PIK3C2G	1	MUT
PLCG2	KEAP1	1	MUT
FAT1	PNRC1	1	MUT
PTPRD	PDCD1LG2	1	CNA
RAD50	POLE	1	MUT
NF1	NBN	1	MUT
ERBB4	HGF	1	MUT
DICER1	FYN	1	MUT
MGA	IRS1	1	MUT
CDKN2A	CDKN2B	1	CNA
NFKBIA	MAX	1	CNA
ARID1B	GRIN2A	1	MUT
PDGFRA	YES1	1	MUT
CDKN2B	SMAD2	1	CNA
MGA	NTRK3	1	MUT
FAT1	NCOR1	1	MUT
AXL	ATM	1	MUT
SPEN	PARK2	1	MUT
ERF	GATA2	1	MUT
FGFR3	EPHA3	1	MUT
PTPRD	DIS3	1	MUT
PARP1	RET	1	MUT
ATM	ERCC2	1	MUT
SOX2	FOXL2	1	CNA
CDKN2B	MTAP	1	CNA
DDR2	EPHA3	1	MUT
NF1	TERT	1	MUT
TP63	NFE2L2	1	CNA
WHSC1	TRAF2	1	MUT
EPHB1	EPHA3	1	MUT
CYLD	IRS2	1	MUT
CEBPA	ICOSLG	1	MUT
ARID1B	BRCA1	1	MUT
FLCN	GPS2	1	CNA
NF1	STAT5B	1	MUT
DIS3	CUL3	1	MUT
AR	WWTR1	1	CNA
ZRSR2	CRLF2	1	CNA
YES1	CDH1	1	MUT
TET1	INPP4A	1	MUT
AGO2	SOX17	1	CNA
CDKN1B	CCND2	1	CNA
DNMT3A	NCOR1	1	MUT
FAT1	WT1	1	MUT
EPHA3	TGFBR1	1	MUT
SLX4	NPM1	1	MUT
EIF1AX	KDR	1	MUT
RECQL	H3F3C	1	CNA
PIK3CG	STAT5B	1	MUT
DIS3	MYOD1	1	MUT
MTOR	TERT	1	MUT
SMARCA4	CXCR4	1	MUT
KDR	EP300	1	MUT
SOX17	ARID1A	1	MUT
MAP3K1	SPEN	1	MUT
TSHR	PIK3C3	1	MUT
ALB	MGA	1	MUT
TCF3	MLL3	1	MUT
BRCA1	ERCC2	1	MUT
PTPRT	SOX9	1	MUT
EIF1AX	NFE2L2	1	MUT
ERBB4	CTCF	1	MUT
ERBB4	BARD1	1	MUT
KMT2A	SPOP	1	MUT
IRS1	ATM	1	MUT
GRIN2A	TBX3	1	MUT
NOTCH1	SESN2	1	MUT
KDM5C	EIF4E	1	MUT
PAK7	NTRK3	1	MUT
CSF3R	SPRED1	1	MUT
PIK3CA	SUFU	1	MUT
NOTCH1	TBX3	1	MUT
EPHB1	JUN	1	MUT
ARAF	RECQL	1	CNA
PTPRD	HIST1H3G	1	MUT
ETV6	ATRX	1	MUT
PDGFRA	CXCR4	1	MUT
PTPRD	NOTCH4	1	MUT
MRE11A	PBRM1	1	MUT
TET1	ERCC5	1	MUT
MCL1	H3C13	1	CNA
NKX2-1	CDK4	1	CNA
NKX3-1	RECQL4	1	CNA
INPP4B	CTLA4	1	MUT
ERBB4	SOX9	1	MUT
PRDM1	PNRC1	1	CNA
PTPRD	NTRK2	1	MUT
PTPRT	PRDM1	1	MUT
KMT2D	MYCL	1	MUT
ERBB4	RNF43	1	MUT
PIK3C2G	FBXW7	1	MUT
CREBBP	KEAP1	1	MUT
FANCA	MST1R	1	MUT
CD79A	RUNX1	1	MUT
IRS1	PAK7	1	MUT
KDM6A	CRLF2	1	CNA
IRS1	CSF1R	1	MUT
PTPRD	RNF43	1	MUT
ATM	PRDM1	1	MUT
ZFHX3	KEAP1	1	MUT
CARD11	CDKN2B	1	CNA
MDC1	AR	1	MUT
ERBB4	MSH3	1	MUT
BRCA1	EPHA3	1	MUT
TET2	IDH2	1	MUT
FLCN	MAP2K4	1	CNA
MYCN	TET1	1	MUT
STAT5B	CYSLTR2	1	MUT
MLH1	CDK12	1	MUT
PDGFRA	FBXW7	1	MUT
STAG2	EPHA5	1	MUT
PTPRT	NTRK2	1	MUT
IRS2	ATM	1	MUT
YAP1	EED	1	CNA
HGF	PARK2	1	MUT
PTPRT	NEGR1	1	MUT
CCNE1	ERRFI1	1	MUT
FLT3	TP53	1	MUT
ACVR1	MYCN	1	MUT
PTPRD	RASA1	1	MUT
NCOA3	CD274	1	CNA
NTRK1	PBRM1	1	MUT
NOTCH4	PRKCI	1	MUT
SETDB1	ELF3	1	CNA
FOXL2	WWTR1	1	CNA
YES1	AGO2	1	CNA
JAK2	CREBBP	1	MUT
ERCC2	HLA-B	1	MUT
BRAF	AMER1	1	MUT
SLX4	PTPRD	1	MUT
MED12	HIST1H3I	1	MUT
CHEK2	PTCH1	1	MUT
WHSC1	POLE	1	MUT
PAK1	GAB2	1	CNA
DCUN1D1	CCND1	1	CNA
DDR2	GATA2	1	MUT
PHOX2B	JAK3	1	MUT
RASA1	KLF4	1	MUT
FAT1	PGR	1	MUT
TP53	PBRM1	1	MUT
FAT1	MSH3	1	MUT
MUTYH	GATA1	1	CNA
ZFHX3	CDK12	1	MUT
STK11	IL10	1	MUT
DICER1	PBRM1	1	MUT
EPHA3	CDH1	1	MUT
BRCA1	POLE	1	MUT
PPM1D	SOX17	1	MUT
SOX2	EPCAM	1	CNA
BTK	RNF43	1	MUT
PIK3CG	IGF1	1	MUT
SOX2	FGF3	1	CNA
NCOR1	FGFR4	1	MUT
KIT	FLT3	1	MUT
BRCA1	SOCS1	1	MUT
PIK3CG	EPHA5	1	MUT
INPP4B	IGF1	1	MUT
STK11	ATM	1	MUT
TP53	BCL2L1	1	MUT
ASXL1	FOXO1	1	MUT
TP63	WHSC1L1	1	MUT
NF1	SMO	1	MUT
MDC1	YES1	1	MUT
MGA	EPHA5	1	MUT
RAD50	KEAP1	1	MUT
SOX17	GLI1	1	MUT
PTPRT	TMPRSS2	1	MUT
ABL1	PTPRT	1	MUT
MSH6	ERCC5	1	MUT
